Time,50BTC.com,AntPool,BTC Guild,BTC.TOP,BTCC Pool,BW.COM,BitFury,Eligius,F2Pool,KnCMiner,SlushPool,Unknown,ViaBTC,ghash.io,others
2015-07-28 00:00:00 UTC,,7.03E+16,,,4.95E+16,3.13E+16,2.34E+16,1.56E+16,7.29E+16,5.21E+15,1.04E+16,2.34E+16,,1.04E+16,4.17E+16
2015-07-29 00:00:00 UTC,,6.75E+16,,,4.93E+16,2.59E+16,6.23E+16,1.30E+16,7.26E+16,2.08E+16,2.34E+16,2.08E+16,,,3.89E+16
2015-07-30 00:00:00 UTC,,4.98E+16,,,4.46E+16,3.15E+16,6.03E+16,1.31E+16,7.60E+16,2.10E+16,5.24E+15,1.57E+16,,7.86E+15,2.62E+16
2015-07-31 00:00:00 UTC,,7.28E+16,,,4.42E+16,2.86E+16,4.68E+16,2.34E+16,7.54E+16,2.60E+16,2.08E+16,1.04E+16,,1.04E+16,3.38E+16
2015-08-01 00:00:00 UTC,,6.45E+16,,,3.61E+16,3.09E+16,5.16E+16,1.55E+16,1.03E+17,1.55E+16,2.32E+16,1.29E+16,,2.58E+15,4.38E+16
2015-08-02 00:00:00 UTC,,7.51E+16,,,3.89E+16,3.11E+16,5.70E+16,2.07E+16,7.51E+16,2.33E+16,2.07E+16,1.30E+16,,,3.63E+16
2015-08-03 00:00:00 UTC,,9.84E+16,,,4.52E+16,3.19E+16,6.65E+16,7.98E+15,6.65E+16,1.86E+16,1.86E+16,1.60E+16,,7.98E+15,3.99E+16
2015-08-04 00:00:00 UTC,,7.38E+16,,,3.05E+16,1.78E+16,6.87E+16,1.53E+16,6.36E+16,1.02E+16,1.02E+16,1.02E+16,,1.02E+16,3.56E+16
2015-08-05 00:00:00 UTC,,5.96E+16,,,3.63E+16,4.14E+16,5.96E+16,7.77E+15,5.96E+16,1.55E+16,1.55E+16,1.81E+16,,5.18E+15,2.59E+16
2015-08-06 00:00:00 UTC,,7.56E+16,,,4.43E+16,3.39E+16,8.86E+16,2.08E+16,3.91E+16,1.82E+16,5.21E+15,1.04E+16,,7.82E+15,2.87E+16
2015-08-07 00:00:00 UTC,,6.76E+16,,,5.40E+16,2.70E+16,2.43E+16,1.08E+16,8.65E+16,1.35E+16,8.11E+15,1.89E+16,,1.62E+16,4.32E+16
2015-08-08 00:00:00 UTC,,6.34E+16,,,6.85E+16,4.06E+16,7.61E+16,2.03E+16,5.33E+16,1.27E+16,1.52E+16,7.61E+15,,1.52E+16,3.55E+16
2015-08-09 00:00:00 UTC,,6.47E+16,,,3.62E+16,2.59E+16,5.95E+16,2.07E+16,7.50E+16,1.29E+16,7.76E+15,1.04E+16,,1.04E+16,4.40E+16
2015-08-10 00:00:00 UTC,,7.34E+16,,,5.50E+16,3.67E+16,7.86E+16,7.86E+15,7.07E+16,2.62E+16,3.41E+16,5.24E+15,,2.62006E+15,4.72E+16
2015-08-11 00:00:00 UTC,,8.32E+16,,,5.37E+16,2.15E+16,6.18E+16,3.76E+16,7.79E+16,1.88E+16,1.88E+16,2.15E+16,,,4.03E+16
2015-08-12 00:00:00 UTC,,5.16E+16,,,6.71E+16,1.55E+16,5.93E+16,1.03E+16,5.42E+16,1.29E+16,1.03E+16,1.29E+16,,5.16E+15,2.58E+16
2015-08-13 00:00:00 UTC,,6.01E+16,,,3.39E+16,4.70E+16,8.36E+16,1.57E+16,8.88E+16,1.04E+16,7.83E+15,1.31E+16,,,2.35E+16
2015-08-14 00:00:00 UTC,,6.52E+16,,,4.44E+16,2.35E+16,7.31E+16,1.57E+16,6.78E+16,2.87E+16,1.30E+16,7.83E+15,,,3.13E+16
2015-08-15 00:00:00 UTC,,4.21E+16,,,2.63E+16,2.11E+16,6.32E+16,1.05E+16,8.68E+16,1.84E+16,2.63E+16,1.58E+16,,7.90E+15,4.21E+16
2015-08-16 00:00:00 UTC,,5.73E+16,,,5.73E+16,3.65E+16,7.82E+16,1.04E+16,6.52E+16,2.61E+15,7.82E+15,1.56E+16,,2.61E+15,2.61E+16
2015-08-17 00:00:00 UTC,,7.06E+16,,,5.49E+16,3.40E+16,4.97E+16,1.83E+16,8.11E+16,1.05E+16,1.31E+16,1.05E+16,,7.85E+15,3.40E+16
2015-08-18 00:00:00 UTC,,6.31E+16,,,4.73E+16,3.42E+16,2.36E+16,2.89E+16,9.72E+16,1.84E+16,1.05E+16,1.31E+16,,2.62772E+15,3.15E+16
2015-08-19 00:00:00 UTC,,7.14E+16,,,5.82E+16,2.91E+16,7.41E+16,3.18E+16,6.62E+16,2.38E+16,2.12E+16,5.29E+15,,2.64622E+15,2.91E+16
2015-08-20 00:00:00 UTC,,7.27E+16,,,7.27E+16,2.08E+16,4.68E+16,1.82E+16,7.79E+16,1.30E+16,1.56E+16,1.82E+16,,2.59801E+15,3.12E+16
2015-08-21 00:00:00 UTC,,7.39E+16,,,3.43E+16,3.43E+16,7.13E+16,2.64E+16,1.00E+17,1.58E+16,2.64E+16,1.06E+16,,5.28E+15,3.70E+16
2015-08-22 00:00:00 UTC,,9.88E+16,,,4.27E+16,1.87E+16,4.54E+16,1.60E+16,9.61E+16,3.20E+16,1.60E+16,8.01E+15,,2.66991E+15,4.54E+16
2015-08-23 00:00:00 UTC,,6.74E+16,,,6.74E+16,2.97E+16,4.58E+16,1.35E+16,7.28E+16,1.35E+16,8.09E+15,2.69643E+15,,1.62E+16,2.43E+16
2015-08-24 00:00:00 UTC,,7.53E+16,,,3.77E+16,2.42E+16,5.11E+16,1.88E+16,1.08E+17,2.96E+16,2.96E+16,2.69088E+15,,8.07E+15,3.23E+16
2015-08-25 00:00:00 UTC,,3.82E+16,,,3.82E+16,3.28E+16,6.56E+16,1.37E+16,5.46E+16,3.82E+16,1.91E+16,5.46E+15,,1.91E+16,4.37E+16
2015-08-26 00:00:00 UTC,,4.05E+16,,,5.13E+16,3.51E+16,6.75E+16,1.89E+16,9.99E+16,2.16E+16,3.78E+16,8.10E+15,,8.10E+15,4.59E+16
2015-08-27 00:00:00 UTC,,5.10E+16,,,4.56E+16,3.76E+16,4.56E+16,2.15E+16,8.32E+16,8.05E+15,2.68E+16,2.68E+15,,5.37E+15,4.02E+16
2015-08-28 00:00:00 UTC,,6.95E+16,,,6.69E+16,2.14E+16,6.69E+16,1.60E+16,8.56E+16,1.87E+16,3.21E+16,,,2.67E+15,3.48E+16
2015-08-29 00:00:00 UTC,,6.22E+16,,,4.33E+16,4.87E+16,9.20E+16,1.62E+16,8.39E+16,1.89E+16,3.25E+16,5.41E+15,,,2.98E+16
2015-08-30 00:00:00 UTC,,8.60E+16,,,4.03E+16,4.30E+16,6.18E+16,2.15E+16,7.80E+16,1.34E+16,4.03E+16,,,2.68905E+15,1.61E+16
2015-08-31 00:00:00 UTC,,6.24E+16,,,5.15E+16,2.71E+16,6.24E+16,1.36E+16,9.22E+16,3.26E+16,4.07E+16,2.71262E+15,,1.09E+16,2.98E+16
2015-09-01 00:00:00 UTC,,7.91E+16,,,3.27E+16,2.46E+16,7.91E+16,5.46E+15,8.73E+16,3.82E+16,2.46E+16,,,8.18E+15,4.09E+16
2015-09-02 00:00:00 UTC,,7.56E+16,,,5.94E+16,2.70E+16,7.29E+16,1.89E+16,7.02E+16,4.05E+16,3.51E+16,,,8.10E+15,2.43E+16
2015-09-03 00:00:00 UTC,,6.36E+16,,,4.77E+16,3.18E+16,5.57E+16,2.92E+16,6.10E+16,2.65E+16,2.65E+16,1.06E+16,,5.30E+15,2.92E+16
2015-09-04 00:00:00 UTC,,6.67E+16,,,4.45E+16,1.95E+16,7.79E+16,8.34E+15,9.73E+16,3.06E+16,4.45E+16,2.78057E+15,,,4.17E+16
2015-09-05 00:00:00 UTC,,6.88E+16,,,7.17E+16,4.87E+16,4.30E+16,2.87E+15,6.88E+16,3.73E+16,2.58E+16,2.87E+15,,2.87E+15,4.87E+16
2015-09-06 00:00:00 UTC,,6.48E+16,,,3.95E+16,2.26E+16,5.64E+16,1.13E+16,7.61E+16,5.92E+16,2.54E+16,,,5.64E+15,4.51E+16
2015-09-07 00:00:00 UTC,,6.24E+16,,,7.65E+16,1.42E+16,7.65E+16,2.27E+16,8.79E+16,3.40E+16,2.55E+16,,,2.8342E+15,2.83E+16
2015-09-08 00:00:00 UTC,,7.04E+16,,,3.66E+16,2.82E+16,6.20E+16,1.41E+16,7.33E+16,3.66E+16,2.25E+16,2.82E+15,,,3.66E+16
2015-09-09 00:00:00 UTC,,6.57E+16,,,2.86E+16,2.57E+16,9.14E+16,1.71E+16,5.71E+16,3.43E+16,3.14E+16,5.71E+15,,8.57E+15,6.00E+16
2015-09-10 00:00:00 UTC,,9.80E+16,,,5.04E+16,3.36E+16,8.12E+16,1.68E+16,7.84E+16,2.80E+16,4.20E+16,5.60E+15,,8.40E+15,3.64E+16
2015-09-11 00:00:00 UTC,,8.77E+16,,,3.68E+16,3.96E+16,4.53E+16,2.26E+16,9.33E+16,4.53E+16,4.24E+16,2.8282E+15,,5.66E+15,2.55E+16
2015-09-12 00:00:00 UTC,,8.61E+16,,,4.59E+16,2.01E+16,4.02E+16,1.72E+16,7.75E+16,4.02E+16,2.58E+16,2.87E+15,,,3.16E+16
2015-09-13 00:00:00 UTC,,7.58E+16,,,5.33E+16,1.96E+16,6.17E+16,1.12E+16,1.09E+17,1.96E+16,2.24E+16,2.81E+15,,5.61E+15,4.21E+16
2015-09-14 00:00:00 UTC,,5.40E+16,,,4.83E+16,2.56E+16,7.11E+16,5.68E+15,8.81E+16,4.83E+16,4.83E+16,,,1.14E+16,3.13E+16
2015-09-15 00:00:00 UTC,,7.08E+16,,,6.80E+16,3.68E+16,4.82E+16,2.27E+16,8.22E+16,3.68E+16,3.40E+16,2.83315E+15,,8.50E+15,4.25E+16
2015-09-16 00:00:00 UTC,,6.67E+16,,,4.64E+16,2.03E+16,6.67E+16,1.74E+16,1.02E+17,1.74E+16,3.48E+16,2.90012E+15,,,3.77E+16
2015-09-17 00:00:00 UTC,,6.94E+16,,,6.66E+16,2.50E+16,5.27E+16,1.66E+16,6.66E+16,2.50E+16,2.50E+16,2.77E+15,,1.11E+16,3.88E+16
2015-09-18 00:00:00 UTC,,9.61E+16,,,5.40E+16,3.30E+16,6.00E+16,6.00E+15,6.00E+16,3.00E+16,5.10E+16,9.01E+15,,,4.20E+16
2015-09-19 00:00:00 UTC,,7.25E+16,,,4.35E+16,2.03E+16,5.80E+16,1.16E+16,8.12E+16,2.61E+16,1.45E+16,,,,3.48E+16
2015-09-20 00:00:00 UTC,,4.99E+16,,,4.70E+16,3.82E+16,5.87E+16,8.81E+15,9.10E+16,2.06E+16,2.64E+16,2.93683E+15,,,3.23E+16
2015-09-21 00:00:00 UTC,,2.37E+16,,,8.31E+16,1.19E+16,7.12E+16,8.91E+15,7.12E+16,3.86E+16,4.45E+16,5.94E+15,,2.97E+15,2.97E+16
2015-09-22 00:00:00 UTC,,7.02E+16,,,4.39E+16,3.51E+16,8.19E+16,1.46E+16,9.07E+16,2.92E+16,3.80E+16,1.17E+16,,5.85E+15,3.80E+16
2015-09-23 00:00:00 UTC,,7.75E+16,,,7.46E+16,2.98E+16,5.96E+16,5.96E+15,9.84E+16,3.58E+16,1.79E+16,5.96E+15,,8.95E+15,5.67E+16
2015-09-24 00:00:00 UTC,,1.02E+17,,,4.67E+16,2.34E+16,4.67E+16,1.75E+16,7.59E+16,2.04E+16,2.34E+16,1.46E+16,,8.76E+15,2.92E+16
2015-09-25 00:00:00 UTC,,7.67E+16,,,7.96E+16,2.95E+16,8.25E+16,2.36E+16,9.14E+16,2.06E+16,2.95E+16,,,5.90E+15,4.42E+16
2015-09-26 00:00:00 UTC,,4.78E+16,,,5.98E+16,2.99E+16,8.37E+16,2.39E+16,7.48E+16,3.89E+16,3.59E+16,5.98E+15,,,3.89E+16
2015-09-27 00:00:00 UTC,,9.32E+16,,,6.99E+16,3.20E+16,3.79E+16,2.9117E+15,8.74E+16,3.20E+16,3.20E+16,8.74E+15,,2.9117E+15,3.49E+16
2015-09-28 00:00:00 UTC,,6.49E+16,,,6.49E+16,2.95E+16,4.72E+16,5.90E+15,8.56E+16,3.84E+16,2.36E+16,1.48E+16,,8.85E+15,3.84E+16
2015-09-29 00:00:00 UTC,,8.87E+16,,,6.21E+16,2.37E+16,8.28E+16,1.18E+16,1.15E+17,2.66E+16,4.43E+16,1.48E+16,,8.87E+15,3.55E+16
2015-09-30 00:00:00 UTC,,7.65E+16,,,6.47E+16,4.71E+16,5.29E+16,5.88E+15,7.06E+16,3.82E+16,2.35E+16,8.82E+15,,,4.71E+16
2015-10-01 00:00:00 UTC,,6.87E+16,,,5.38E+16,2.09E+16,5.97E+16,8.96E+15,1.08E+17,3.58E+16,3.58E+16,8.96E+15,,5.97E+15,3.88E+16
2015-10-02 00:00:00 UTC,,9.06E+16,,,7.55E+16,1.51E+16,4.83E+16,1.21E+16,8.76E+16,2.11E+16,3.32E+16,3.02E+15,,9.06E+15,2.11E+16
2015-10-03 00:00:00 UTC,,5.43E+16,,,7.54E+16,3.02E+16,3.62E+16,9.05E+15,9.35E+16,5.73E+16,4.83E+16,9.05E+15,,3.01752E+15,2.11E+16
2015-10-04 00:00:00 UTC,,7.28E+16,,,4.85E+16,4.55E+16,5.46E+16,9.10E+15,1.03E+17,5.46E+16,2.73E+16,6.07E+15,,1.52E+16,2.73E+16
2015-10-05 00:00:00 UTC,,8.78E+16,,,5.75E+16,4.54E+16,1.06E+17,2.42E+16,5.15E+16,3.03E+16,1.82E+16,3.03E+15,,6.06E+15,3.33E+16
2015-10-06 00:00:00 UTC,,7.26E+16,,,6.66E+16,3.03E+16,8.78E+16,1.21E+16,7.26E+16,2.12E+16,2.42E+16,3.03E+15,,6.05E+15,3.33E+16
2015-10-07 00:00:00 UTC,,7.54E+16,,,4.22E+16,2.11E+16,3.92E+16,6.03E+15,9.35E+16,3.02E+16,3.92E+16,6.03E+15,,1.21E+16,3.62E+16
2015-10-08 00:00:00 UTC,,7.54E+16,,,6.33E+16,2.71E+16,6.33E+16,2.71E+16,7.54E+16,2.11E+16,3.62E+16,,,9.04E+15,2.41E+16
2015-10-09 00:00:00 UTC,,1.04E+17,,,3.99E+16,2.76E+16,3.99E+16,1.84E+16,7.06E+16,3.38E+16,2.76E+16,,,6.14E+15,1.84E+16
2015-10-10 00:00:00 UTC,,5.71E+16,,,8.12E+16,1.80E+16,7.82E+16,3.01E+15,1.02E+17,3.91E+16,3.91E+16,1.20E+16,,,5.11E+16
2015-10-11 00:00:00 UTC,,9.95E+16,,,5.73E+16,4.22E+16,4.83E+16,9.05E+15,8.14E+16,3.92E+16,3.32E+16,,,3.01606E+15,2.71E+16
2015-10-12 00:00:00 UTC,,9.63E+16,,,6.62E+16,1.50E+16,3.91E+16,1.20E+16,9.33E+16,2.11E+16,3.91E+16,6.02E+15,,3.01E+15,3.61E+16
2015-10-13 00:00:00 UTC,,8.81E+16,,,5.77E+16,1.52E+16,5.47E+16,1.21E+16,7.90E+16,4.25E+16,3.34E+16,6.07E+15,,3.03721E+15,2.43E+16
2015-10-14 00:00:00 UTC,,8.73E+16,,,6.02E+16,2.41E+16,6.92E+16,9.03E+15,9.63E+16,3.31E+16,3.01E+16,6.02E+15,,1.50E+16,2.71E+16
2015-10-15 00:00:00 UTC,,7.89E+16,,,5.76E+16,3.03E+16,8.49E+16,1.52E+16,1.03E+17,4.85E+16,2.43E+16,,,6.07E+15,5.46E+16
2015-10-16 00:00:00 UTC,,1.02E+17,,,4.52E+16,2.71E+16,6.93E+16,3.01326E+15,6.93E+16,4.82E+16,3.01E+16,,,6.03E+15,3.31E+16
2015-10-17 00:00:00 UTC,,7.58E+16,,,5.15E+16,1.82E+16,8.79E+16,3.03E+15,9.70E+16,2.42E+16,2.42E+16,3.03E+15,,3.03E+15,2.42E+16
2015-10-18 00:00:00 UTC,,6.93E+16,,,6.63E+16,1.81E+16,7.83E+16,1.51E+16,8.14E+16,3.92E+16,2.11E+16,6.03E+15,,3.01309E+15,3.92E+16
2015-10-19 00:00:00 UTC,,9.16E+16,,,7.02E+16,3.66E+16,9.77E+16,1.22E+16,7.94E+16,5.19E+16,3.05E+16,6.10E+15,,6.10E+15,2.14E+16
2015-10-20 00:00:00 UTC,,7.26E+16,,,3.63E+16,2.42E+16,8.17E+16,,7.56E+16,2.42E+16,3.93E+16,1.21E+16,,3.03E+15,1.82E+16
2015-10-21 00:00:00 UTC,,8.11E+16,,,4.81E+16,2.70E+16,6.91E+16,3.00E+15,8.71E+16,3.30E+16,3.60E+16,9.01E+15,,6.01E+15,3.30E+16
2015-10-22 00:00:00 UTC,,6.36E+16,,,6.36E+16,2.12E+16,7.87E+16,9.08E+15,1.03E+17,4.24E+16,2.12E+16,6.05E+15,,6.05E+15,3.33E+16
2015-10-23 00:00:00 UTC,,1.03E+17,,,5.46E+16,2.73E+16,5.16E+16,6.07E+15,9.10E+16,3.64E+16,4.25E+16,6.07E+15,,3.03466E+15,3.03E+16
2015-10-24 00:00:00 UTC,,6.74E+16,,,7.97E+16,3.37E+16,5.82E+16,6.13E+15,7.66E+16,3.68E+16,3.37E+16,3.06407E+15,,3.06407E+15,4.60E+16
2015-10-25 00:00:00 UTC,,7.89E+16,,,5.77E+16,3.03E+16,8.50E+16,3.03445E+15,1.03E+17,2.43E+16,3.34E+16,3.03445E+15,,,5.16E+16
2015-10-26 00:00:00 UTC,,1.04E+17,,,8.05E+16,1.79E+16,7.45E+16,5.96E+15,9.54E+16,2.68E+16,3.58E+16,2.98E+15,,2.98E+15,4.17E+16
2015-10-27 00:00:00 UTC,,8.16E+16,,,4.23E+16,4.53E+16,7.86E+16,1.21E+16,7.56E+16,3.02E+16,1.51E+16,3.02214E+15,,1.21E+16,4.84E+16
2015-10-28 00:00:00 UTC,,7.62E+16,,,9.15E+16,2.44E+16,5.18E+16,,6.71E+16,2.74E+16,2.44E+16,6.10E+15,,3.04924E+15,5.18E+16
2015-10-29 00:00:00 UTC,,9.29E+16,,,6.19E+16,1.86E+16,8.36E+16,1.86E+16,9.91E+16,3.10E+16,2.79E+16,6.19E+15,,9.29E+15,1.86E+16
2015-10-30 00:00:00 UTC,,7.36E+16,,,1.07E+17,1.84E+16,8.89E+16,3.07E+15,1.26E+17,3.07E+16,3.68E+16,9.20E+15,,3.07E+15,2.76E+16
2015-10-31 00:00:00 UTC,,9.35E+16,,,5.30E+16,2.49E+16,6.24E+16,1.25E+16,1.06E+17,2.81E+16,2.49E+16,6.24E+15,,9.35E+15,3.74E+16
2015-11-01 00:00:00 UTC,,1.16E+17,,,5.20E+16,2.14E+16,8.26E+16,3.06101E+15,1.07E+17,3.37E+16,1.84E+16,,,9.18E+15,2.45E+16
2015-11-02 00:00:00 UTC,,9.61E+16,,,4.96E+16,3.72E+16,6.20E+16,9.30E+15,1.02E+17,3.72E+16,4.03E+16,3.10E+15,,9.30E+15,2.79E+16
2015-11-03 00:00:00 UTC,,8.96E+16,,,6.18E+16,2.16E+16,6.18E+16,6.18E+15,1.24E+17,1.54E+16,3.71E+16,9.27E+15,,9.27E+15,4.33E+16
2015-11-04 00:00:00 UTC,,8.13E+16,,,7.19E+16,9.38E+15,1.00E+17,3.12618E+15,9.38E+16,3.44E+16,3.75E+16,6.25E+15,,6.25E+15,4.06E+16
2015-11-05 00:00:00 UTC,,7.06E+16,,,6.14E+16,3.07E+16,5.22E+16,9.21E+15,1.38E+17,2.76E+16,1.84E+16,,,9.21E+15,3.07E+16
2015-11-06 00:00:00 UTC,,6.79E+16,,,7.72E+16,2.16E+16,5.87E+16,6.18E+15,8.34E+16,3.71E+16,4.01E+16,6.18E+15,,9.26E+15,4.01E+16
2015-11-07 00:00:00 UTC,,9.02E+16,,,5.60E+16,9.33E+15,6.53E+16,9.33E+15,1.18E+17,4.04E+16,2.80E+16,,,1.55E+16,4.04E+16
2015-11-08 00:00:00 UTC,,6.54E+16,,,6.23E+16,6.23E+15,7.48E+16,6.23E+15,9.35E+16,4.05E+16,1.56E+16,1.25E+16,,1.56E+16,4.05E+16
2015-11-09 00:00:00 UTC,,8.96E+16,,,5.56E+16,3.40E+16,7.41E+16,6.18E+15,8.34E+16,4.33E+16,4.02E+16,3.08951E+15,,9.27E+15,2.16E+16
2015-11-10 00:00:00 UTC,,9.55E+16,,,7.39E+16,1.85E+16,6.77E+16,1.23E+16,6.47E+16,3.70E+16,2.16E+16,6.16E+15,,6.16E+15,4.62E+16
2015-11-11 00:00:00 UTC,,9.30E+16,,,7.05E+16,2.89E+16,9.94E+16,1.28E+16,1.12E+17,2.89E+16,3.85E+16,6.41E+15,,9.62E+15,3.85E+16
2015-11-12 00:00:00 UTC,,1.44E+17,,,5.89E+16,2.62E+16,6.87E+16,1.64E+16,1.05E+17,2.94E+16,2.62E+16,9.82E+15,,9.82E+15,3.27E+16
2015-11-13 00:00:00 UTC,,1.09E+17,,,5.62E+16,3.31E+16,8.60E+16,3.31E+15,1.22E+17,3.31E+16,2.98E+16,,,9.92E+15,4.63E+16
2015-11-14 00:00:00 UTC,,1.08E+17,,,3.60E+16,2.62E+16,8.19E+16,3.27717E+15,8.85E+16,2.62E+16,3.60E+16,6.55E+15,,9.83E+15,4.26E+16
2015-11-15 00:00:00 UTC,,1.06E+17,,,4.81E+16,4.17E+16,7.70E+16,3.21E+15,1.22E+17,1.60E+16,3.85E+16,9.62E+15,,1.28E+16,3.85E+16
2015-11-16 00:00:00 UTC,,1.06E+17,,,7.28E+16,3.31E+16,1.03E+17,1.32E+16,1.23E+17,4.64E+16,2.65E+16,6.62E+15,,3.31108E+15,3.97E+16
2015-11-17 00:00:00 UTC,,1.23E+17,,,6.15E+16,1.94E+16,5.83E+16,6.47E+15,8.74E+16,5.18E+16,2.59E+16,,,9.71E+15,3.88E+16
2015-11-18 00:00:00 UTC,,9.49E+16,,,6.55E+16,1.96E+16,8.84E+16,6.55E+15,1.11E+17,6.55E+15,3.27E+16,6.55E+15,,3.27E+15,6.55E+16
2015-11-19 00:00:00 UTC,,1.05E+17,,,5.24E+16,2.62E+16,4.58E+16,9.82E+15,1.21E+17,2.29E+16,2.95E+16,,,3.27E+15,2.95E+16
2015-11-20 00:00:00 UTC,,1.12E+17,,,7.23E+16,2.30E+16,7.23E+16,9.87E+15,1.28E+17,3.95E+16,3.29E+16,3.29E+15,,1.32E+16,4.27E+16
2015-11-21 00:00:00 UTC,,9.79E+16,,,7.18E+16,3.92E+16,1.14E+17,6.53E+15,1.34E+17,2.28E+16,3.26E+16,3.26E+15,,,4.57E+16
2015-11-22 00:00:00 UTC,,1.38E+17,,,7.21E+16,3.60E+16,5.57E+16,6.55E+15,1.15E+17,4.59E+16,2.62E+16,3.28E+15,,1.31E+16,5.24E+16
2015-11-23 00:00:00 UTC,,1.50E+17,,,8.31E+16,2.66E+16,7.31E+16,9.97E+15,1.03E+17,1.33E+16,3.32E+16,,,6.65E+15,4.32E+16
2015-11-24 00:00:00 UTC,,1.41E+17,,,6.34E+16,6.70E+16,6.34E+16,,1.09E+17,3.88E+16,4.58E+16,3.52E+15,,3.52E+15,1.41E+16
2015-11-25 00:00:00 UTC,,1.42E+17,,,7.26E+16,2.18E+16,8.35E+16,1.45E+16,1.02E+17,2.18E+16,3.99E+16,3.63159E+15,,7.26E+15,2.91E+16
2015-11-26 00:00:00 UTC,,1.66E+17,,,6.13E+16,2.16E+16,1.26E+17,1.80E+16,1.33E+17,2.16E+16,2.52E+16,,,1.08E+16,5.05E+16
2015-11-27 00:00:00 UTC,,1.31E+17,,,6.92E+16,2.55E+16,4.73E+16,1.82E+16,1.20E+17,2.91E+16,1.82E+16,3.64043E+15,,3.64043E+15,1.82E+16
2015-11-28 00:00:00 UTC,,1.15E+17,,,6.46E+16,4.30E+16,7.53E+16,1.43E+16,1.36E+17,1.43E+16,3.59E+16,3.59E+15,,7.17E+15,4.30E+16
2015-11-29 00:00:00 UTC,,1.09E+17,,,6.91E+16,6.19E+16,4.73E+16,3.63942E+15,1.38E+17,2.91E+16,2.91E+16,7.28E+15,,3.63942E+15,4.37E+16
2015-11-30 00:00:00 UTC,,1.15E+17,,,7.57E+16,4.68E+16,7.93E+16,2.88E+16,1.12E+17,2.52E+16,4.32E+16,3.60252E+15,,1.44E+16,3.96E+16
2015-12-01 00:00:00 UTC,,1.05E+17,,,1.09E+17,3.62E+16,7.96E+16,7.24E+15,1.19E+17,5.07E+16,5.43E+16,1.09E+16,,3.61825E+15,2.89E+16
2015-12-02 00:00:00 UTC,,1.48E+17,,,8.68E+16,5.06E+16,6.87E+16,1.45E+16,1.19E+17,2.89E+16,2.53E+16,3.61754E+15,,3.61754E+15,3.26E+16
2015-12-03 00:00:00 UTC,,1.23E+17,,,4.36E+16,3.27E+16,3.99E+16,1.45E+16,1.49E+17,3.99E+16,2.54E+16,7.26E+15,,1.09E+16,2.90E+16
2015-12-04 00:00:00 UTC,,1.22E+17,,,7.18E+16,4.31E+16,7.90E+16,7.18E+15,1.26E+17,2.51E+16,2.15E+16,7.18E+15,,7.18E+15,3.95E+16
2015-12-05 00:00:00 UTC,,1.13E+17,,,6.18E+16,2.54E+16,9.45E+16,7.27E+15,1.78E+17,5.45E+16,3.63E+16,7.27E+15,,1.82E+16,4.00E+16
2015-12-06 00:00:00 UTC,,1.44E+17,,,8.64E+16,4.32E+16,7.92E+16,1.80E+16,1.04E+17,2.16E+16,2.88E+16,3.60E+15,,3.60E+15,3.96E+16
2015-12-07 00:00:00 UTC,,1.33E+17,,,5.49E+16,6.28E+16,9.41E+16,3.9223E+15,1.22E+17,3.14E+16,3.53E+16,,,3.9223E+15,3.53E+16
2015-12-08 00:00:00 UTC,,1.73E+17,,,1.14E+17,2.75E+16,7.86E+16,1.18E+16,1.69E+17,3.93E+16,1.97E+16,,,7.86E+15,4.72E+16
2015-12-09 00:00:00 UTC,,1.93E+17,,,7.08E+16,1.18E+16,5.51E+16,3.94E+15,1.97E+17,2.75E+16,3.15E+16,,,3.94E+15,6.69E+16
2015-12-10 00:00:00 UTC,,2.16E+17,,,1.38E+17,4.33E+16,1.02E+17,1.18E+16,1.73E+17,4.33E+16,3.54E+16,7.87E+15,,1.18E+16,6.69E+16
2015-12-11 00:00:00 UTC,,1.45E+17,,,1.18E+17,3.54E+16,7.86E+16,3.92924E+15,1.41E+17,3.14E+16,3.14E+16,3.92924E+15,,1.57E+16,2.36E+16
2015-12-12 00:00:00 UTC,,1.47E+17,,,8.74E+16,3.97E+16,1.03E+17,1.59E+16,1.27E+17,2.78E+16,1.59E+16,3.9722E+15,,1.19E+16,6.36E+16
2015-12-13 00:00:00 UTC,,1.13E+17,,,9.77E+16,5.08E+16,5.86E+16,7.82E+15,1.02E+17,4.69E+16,2.35E+16,,,3.91E+15,5.08E+16
2015-12-14 00:00:00 UTC,,1.22E+17,,,1.37E+17,3.92E+16,1.02E+17,1.96E+16,1.88E+17,7.05E+16,1.96E+16,3.92E+15,,7.84E+15,5.49E+16
2015-12-15 00:00:00 UTC,,1.26E+17,,,1.06E+17,6.28E+16,9.81E+16,1.57E+16,1.92E+17,2.75E+16,4.32E+16,7.85E+15,,3.93E+15,3.53E+16
2015-12-16 00:00:00 UTC,,1.70E+17,,,7.50E+16,3.55E+16,9.47E+16,3.9454E+15,1.66E+17,1.97E+16,3.16E+16,,,3.9454E+15,4.34E+16
2015-12-17 00:00:00 UTC,,1.19E+17,,,1.03E+17,4.75E+16,9.50E+16,3.96E+15,1.39E+17,3.56E+16,1.58E+16,,,1.98E+16,3.56E+16
2015-12-18 00:00:00 UTC,,1.12E+17,,,9.20E+16,3.20E+16,1.04E+17,1.20E+16,2.08E+17,4.40E+16,3.60E+16,4.00101E+15,,8.00E+15,2.40E+16
