"hourlyTime","year","month","day","hour","price","volumeBTC","volumeUSD"
"16/12/09:17","16","12","09","17",773.389368686869,259.28952668,200531.763346162
"16/12/09:18","16","12","09","18",774.527003257329,178.30978502,138105.743442999
"16/12/09:19","16","12","09","19",774.770954773869,138.59822211,107381.876874126
"16/12/09:20","16","12","09","20",774.898693467337,126.72429748,98198.4925478181
"16/12/09:21","16","12","09","21",774.734214559387,160.26133941,124159.942912042
"16/12/09:22","16","12","09","22",772.580997732426,232.90377508,179937.030926955
"16/12/09:23","16","12","09","23",772.971373056995,118.82298838,91846.7684788239
"16/12/10:00","16","12","10","00",772.210428571429,125.43487626,96862.1195545387
"16/12/10:01","16","12","10","01",772.395635245902,89.75713032,69328.0156913656
"16/12/10:02","16","12","10","02",773.533795918367,38.86634902,30064.4344909287
"16/12/10:03","16","12","10","03",773.526785714286,41.02763469,31735.9743872156
"16/12/10:04","16","12","10","04",774.546478873239,70.49090821,54598.4847466322
"16/12/10:05","16","12","10","05",774.316666666667,60.36720676,46743.3343143807
"16/12/10:06","16","12","10","06",774.492281167109,108.67092391,84164.7917555932
"16/12/10:07","16","12","10","07",774.835669014084,185.58535604,143798.15350647
"16/12/10:08","16","12","10","08",775.573265993266,151.87851236,117792.913865244
"16/12/10:09","16","12","10","09",775.548409090909,130.76135237,101411.758801129
"16/12/10:10","16","12","10","10",776.120898550725,210.78818788,163597.117781305
"16/12/10:11","16","12","10","11",775.035264423077,160.75734956,124592.614924188
"16/12/10:12","16","12","10","12",774.846826196474,161.03842194,124780.110135898
"16/12/10:13","16","12","10","13",776.24,195.86055795,152034.799503108
"16/12/10:14","16","12","10","14",776.497703862661,202.04832252,156890.058506082
"16/12/10:15","16","12","10","15",776.468634538153,103.07967897,80038.137578467
"16/12/10:16","16","12","10","16",775.994545454545,114.57655855,88910.7844717534
"16/12/10:17","16","12","10","17",770.977061281337,565.82300127,436236.554724531
"16/12/10:18","16","12","10","18",769.722323943662,127.54599373,98174.9987035594
"16/12/10:19","16","12","10","19",767.581788793103,255.63957061,196224.278895125
"16/12/10:20","16","12","10","20",767.66041958042,137.02698567,105190.193313272
"16/12/10:21","16","12","10","21",768.100291262136,132.4771813,101755.761542117
"16/12/10:22","16","12","10","22",768.10929245283,107.29722332,82415.9942864785
"16/12/10:23","16","12","10","23",766.713451086957,98.39552509,75441.1726132671
"16/12/11:00","16","12","11","00",766.714797979798,79.61154994,61039.3534291057
