"hourlyTime","year","month","day","hour","price","volumeBTC","volumeUSD"
"15/03/31:04","15","03","31","04",243.903867521368,653.60856908,159417.657843719
"15/03/31:05","15","03","31","05",243.821268011527,297.24991261,72475.8506088859
"15/03/31:06","15","03","31","06",243.859887955182,408.42695849,99598.9523352472
"15/03/31:07","15","03","31","07",241.497005730659,1742.81096407,420883.629377468
"15/03/31:08","15","03","31","08",243.284632768362,729.57123527,177493.470051022
"15/03/31:09","15","03","31","09",243.434,307.53459611,74864.3768694417
"15/03/31:10","15","03","31","10",243.558855218855,339.1395525,82600.4411663348
"15/03/31:11","15","03","31","11",243.864245939675,398.18326132,97102.6607676024
"15/03/31:12","15","03","31","12",243.792366412214,460.53873165,112275.827213433
"15/03/31:13","15","03","31","13",243.447046153846,277.42054186,67537.2114582164
"15/03/31:14","15","03","31","14",244.010318302387,539.00619195,131523.072464677
"15/03/31:15","15","03","31","15",244.112612903226,275.78439018,67322.4480847625
"15/03/31:16","15","03","31","16",244.625084745763,223.68463693,54718.8732653264
"15/03/31:17","15","03","31","17",243.731272727273,201.96392678,49224.9249190871
"15/03/31:18","15","03","31","18",243.981290322581,75.35772573,18385.8751593805
"15/03/31:19","15","03","31","19",244.089770114943,33.01002504,8057.4094235021
"15/03/31:20","15","03","31","20",244.633235294118,38.46254834,9409.21763807059
"15/03/31:21","15","03","31","21",243.687678571429,69.0357629,16823.1647995086
"15/03/31:22","15","03","31","22",242.9828125,302.71585515,73554.7498726896
"15/03/31:23","15","03","31","23",243.332857142857,131.94445899,32106.4221902052
"15/04/01:00","15","04","01","00",241.874592274678,263.88166578,63826.2703193004
"15/04/01:01","15","04","01","01",242.524141414141,262.97407935,63777.562808533
"15/04/01:02","15","04","01","02",242.490530612245,212.34221347,51490.9760157189
"15/04/01:03","15","04","01","03",240.800635451505,380.34803675,91588.0489421324
"15/04/01:04","15","04","01","04",240.428705501618,370.60672667,89104.4955434601
"15/04/01:05","15","04","01","05",241.827307692308,323.63389086,78263.51250466
"15/04/01:06","15","04","01","06",242.159948453608,218.29150786,52861.460291238
"15/04/01:07","15","04","01","07",242.361188811189,294.39926336,71350.9554530679
"15/04/01:08","15","04","01","08",242.747532894737,279.4326549,67831.5875872014
"15/04/01:09","15","04","01","09",242.196949152542,397.10994094,96178.8161738143
"15/04/01:10","15","04","01","10",242.592899159664,246.14321773,59712.5967976091
"15/04/01:11","15","04","01","11",242.57773993808,281.89738588,68382.0307612234
"15/04/01:12","15","04","01","12",242.247171717172,217.60593114,52714.4213675466
"15/04/01:13","15","04","01","13",245.004025974026,955.35698709,234066.308079466
"15/04/01:14","15","04","01","14",245.44329218107,234.55649208,57570.3176185583
"15/04/01:15","15","04","01","15",246.255991561181,261.36300896,64362.2069288588
"15/04/01:16","15","04","01","16",246.231011904762,166.10530265,40900.2767542562
"15/04/01:17","15","04","01","17",246.191388888889,209.44178277,51562.7633915113
"15/04/01:18","15","04","01","18",246.781156069364,131.79726419,32525.0812235876
"15/04/01:19","15","04","01","19",247.627410714286,598.33270724,148163.57903951
"15/04/01:20","15","04","01","20",247.169763779528,115.6653522,28588.9777807499
"15/04/01:21","15","04","01","21",247.386603773585,85.05636345,21041.8048832272
"15/04/01:22","15","04","01","22",246.752549019608,140.11631381,34574.0575918488
"15/04/01:23","15","04","01","23",246.116890756303,182.99535726,45038.24835167
"15/04/02:00","15","04","02","00",246.326609195402,285.1082644,70229.7520232382
"15/04/02:01","15","04","02","01",245.936,78.02877474,19190.0847444566
"15/04/02:02","15","04","02","02",245.301377245509,97.62460099,23947.4490758903
"15/04/02:03","15","04","02","03",245.16573964497,96.77032425,23724.7681204349
"15/04/02:04","15","04","02","04",245.73795,241.82130238,59424.6711131913
"15/04/02:05","15","04","02","05",246.262268907563,287.30506145,70752.3963013038
"15/04/02:06","15","04","02","06",246.067363344051,586.00632527,144197.031362126
"15/04/02:07","15","04","02","07",247.193990610329,367.68502701,90889.5291142684
"15/04/02:08","15","04","02","08",247.402763819095,194.61470441,48148.2157508703
"15/04/02:09","15","04","02","09",247.707448559671,267.83474146,66344.6604426957
"15/04/02:10","15","04","02","10",249.575054495913,1600.10253213,399345.676655393
"15/04/02:11","15","04","02","11",251.082421383648,541.41202322,135939.041756297
"15/04/02:12","15","04","02","12",252.600153846154,1049.11499236,265006.608472443
"15/04/02:13","15","04","02","13",254.794524207012,1738.50799851,442962.31831044
"15/04/02:14","15","04","02","14",252.739390862944,267.66555929,67649.6304099439
"15/04/02:15","15","04","02","15",251.916863468635,482.18428463,121470.352597857
"15/04/02:16","15","04","02","16",251.431807909605,252.90062629,63587.261689566
"15/04/02:17","15","04","02","17",252.819484536082,118.17170214,29876.1088217863
"15/04/02:18","15","04","02","18",253.265051546392,88.94873061,22527.6048429278
"15/04/02:19","15","04","02","19",252.949508196721,55.46370786,14029.5176259536
"15/04/02:20","15","04","02","20",252.672153846154,260.17831146,65739.8143406536
"15/04/02:21","15","04","02","21",252.379423076923,31.07387341,7842.40624398114
"15/04/02:22","15","04","02","22",251.625490196078,96.85975592,24372.3835636425
"15/04/02:23","15","04","02","23",251.466857142857,26.78775345,6736.23216998923
"15/04/03:00","15","04","03","00",251.975346534653,131.0466787,33020.5322776479
"15/04/03:01","15","04","03","01",252.307368421053,124.80645597,31489.5884677487
"15/04/03:02","15","04","03","02",254.499132420091,468.58984879,119255.709977917
"15/04/03:03","15","04","03","03",255.821717171717,249.65257311,63866.5499493379
"15/04/03:04","15","04","03","04",255.239926199262,351.86903322,89811.0260708785
"15/04/03:05","15","04","03","05",253.598670360111,340.60756701,86377.6261083283
"15/04/03:06","15","04","03","06",254.120997229917,209.22179693,53167.6516780868
"15/04/03:07","15","04","03","07",254.965174129353,275.25060265,70179.3178338667
"15/04/03:08","15","04","03","08",254.814049295775,170.91543008,43551.6528258136
"15/04/03:09","15","04","03","09",255.647429906542,320.91557731,82041.2425562757
"15/04/03:10","15","04","03","10",254.878832116788,425.56627842,108467.836031978
"15/04/03:11","15","04","03","11",254.165357142857,440.24423602,111894.833478108
"15/04/03:12","15","04","03","12",254.00953125,149.27207129,37916.5288570895
"15/04/03:13","15","04","03","13",254.029144736842,209.41180559,53196.7018718255
"15/04/03:14","15","04","03","14",254.742,142.04060477,36183.7077403193
"15/04/03:15","15","04","03","15",253.994807692308,161.06969997,40910.8674689378
"15/04/03:16","15","04","03","16",253.706384180791,176.23423805,44711.7513045223
"15/04/03:17","15","04","03","17",253.625504587156,142.550745,36154.5046299
"15/04/03:18","15","04","03","18",254.102212389381,124.24278882,31570.3675125886
"15/04/03:19","15","04","03","19",254.552446808511,165.743701,42190.4646326482
"15/04/03:20","15","04","03","20",254.539915966387,217.53291574,55370.8100923826
"15/04/03:21","15","04","03","21",253.534178082192,256.60018446,65056.9168628049
"15/04/03:22","15","04","03","22",253.837058823529,54.31136496,13786.2371421377
"15/04/03:23","15","04","03","23",253.810588235294,34.95851347,8872.84086765215
"15/04/04:00","15","04","04","00",252.869007633588,125.41784789,31714.2867354846
"15/04/04:01","15","04","04","01",251.954888888889,263.87517266,66484.6398080867
"15/04/04:02","15","04","04","02",251.597323943662,148.80955121,37440.0848616933
"15/04/04:03","15","04","04","03",251.478333333333,102.05445074,25664.483181344
"15/04/04:04","15","04","04","04",251.623023255814,126.93827641,31940.5928771664
"15/04/04:05","15","04","04","05",252.11696969697,107.29967901,27052.0699214587
"15/04/04:06","15","04","04","06",251.986858638743,164.12003099,41356.0910488633
"15/04/04:07","15","04","04","07",252.001098901099,41.90890687,10561.0905849838
"15/04/04:08","15","04","04","08",252.261846153846,26.00723931,6560.63420170548
"15/04/04:09","15","04","04","09",251.910243902439,64.80021592,16323.8381973379
"15/04/04:10","15","04","04","10",252.751017964072,208.54603688,52710.2231137929
"15/04/04:11","15","04","04","11",253.560454545455,34.98113905,8869.83351803575
"15/04/04:12","15","04","04","12",253.306082474227,65.37838876,16560.7435352726
"15/04/04:13","15","04","04","13",252.815939849624,124.55233448,31488.8155020259
"15/04/04:14","15","04","04","14",252.84585106383,74.04082126,18720.9144649496
"15/04/04:15","15","04","04","15",252.820375,58.91484037,14894.8720354085
"15/04/04:16","15","04","04","16",253.326451612903,17.18798843,4354.17211933554
"15/04/04:17","15","04","04","17",253.45376146789,161.05926913,40821.0775802677
"15/04/04:18","15","04","04","18",253.529649122807,45.85944984,11626.7302269002
"15/04/04:19","15","04","04","19",253.378076923077,21.99832633,5573.89362102169
"15/04/04:20","15","04","04","20",252.642222222222,81.20899402,20516.820713644
"15/04/04:21","15","04","04","21",252.423,27.29624835,6890.20089725205
"15/04/04:22","15","04","04","22",252.160625,40.80804173,10290.1813076629
"15/04/04:23","15","04","04","23",252.269322033898,269.92753989,68094.4374863283
"15/04/05:00","15","04","05","00",251.944081632653,44.42408882,11192.3862601223
"15/04/05:01","15","04","05","01",251.948039215686,35.38919646,8916.23865751571
"15/04/05:02","15","04","05","02",252.176388888889,35.26326227,8892.5621396904
"15/04/05:03","15","04","05","03",252.151944444444,12.95262706,3266.03009884273
"15/04/05:04","15","04","05","04",253.325977443609,283.12956331,71724.0733686879
"15/04/05:05","15","04","05","05",254.47626349892,590.58130882,150288.924760815
"15/04/05:06","15","04","05","06",257.312336182336,1502.50071696,386611.969596613
"15/04/05:07","15","04","05","07",256.838441558442,197.61014389,50753.881392847
"15/04/05:08","15","04","05","08",256.514249201278,228.10657132,58512.5858800276
"15/04/05:09","15","04","05","09",257.771503496503,375.01809186,96668.9773771421
"15/04/05:10","15","04","05","10",257.442529411765,274.46458223,70658.8562832345
"15/04/05:11","15","04","05","11",257.456752136752,109.97403382,28313.5575666745
"15/04/05:12","15","04","05","12",257.156555555556,83.81132767,21552.6323401552
"15/04/05:13","15","04","05","13",256.922769230769,37.32253388,9589.00875915881
"15/04/05:14","15","04","05","14",256.823622047244,101.53955097,26077.7552611662
"15/04/05:15","15","04","05","15",257.299722222222,216.88003141,55803.1718373398
"15/04/05:16","15","04","05","16",259.147922077922,1022.69086901,265028.213632006
"15/04/05:17","15","04","05","17",260.633445945946,120.60306009,31433.1911428827
"15/04/05:18","15","04","05","18",260.716,176.41301901,45993.6966642112
"15/04/05:19","15","04","05","19",261.51841025641,243.45966765,63669.185245382
"15/04/05:20","15","04","05","20",261.221794871795,392.57826287,102549.998454553
"15/04/05:21","15","04","05","21",261.084509803922,83.41005318,21777.0728472193
"15/04/05:22","15","04","05","22",260.1046,222.32042059,57826.5640693937
"15/04/05:23","15","04","05","23",259.688983050847,125.6694104,32634.9613873756
"15/04/06:00","15","04","06","00",258.6162,250.41971439,64762.5949406271
"15/04/06:01","15","04","06","01",258.072272727273,281.87292981,72743.5876163617
"15/04/06:02","15","04","06","02",258.415096153846,98.93806638,25567.0899368633
"15/04/06:03","15","04","06","03",257.7788,358.20326433,92337.2076350702
"15/04/06:04","15","04","06","04",257.520979381443,130.32313356,33560.9409904298
"15/04/06:05","15","04","06","05",257.631097560976,57.16194328,14726.6941859446
"15/04/06:06","15","04","06","06",257.685795454545,208.96431009,53847.1344671519
"15/04/06:07","15","04","06","07",257.999718309859,177.88274101,45893.6970727656
"15/04/06:08","15","04","06","08",258.056374501992,315.09696418,81312.7801928748
"15/04/06:09","15","04","06","09",258.495866666667,66.72312866,17247.6529696782
"15/04/06:10","15","04","06","10",258.424426229508,138.76328224,35859.8215945953
"15/04/06:11","15","04","06","11",257.586305970149,763.40219073,196641.95027966
"15/04/06:12","15","04","06","12",255.599243697479,712.04122168,181997.197742837
"15/04/06:13","15","04","06","13",255.351972477064,175.10384053,44713.1110676448
"15/04/06:14","15","04","06","14",254.808,277.94513459,70822.6438546087
"15/04/06:15","15","04","06","15",255.364263565891,405.26279465,103489.635106452
"15/04/06:16","15","04","06","16",255.522971014493,230.17159578,58814.1299968525
"15/04/06:17","15","04","06","17",255.859411764706,68.5505434,17539.3017104749
"15/04/06:18","15","04","06","18",255.90094017094,239.84504336,61376.5720911639
"15/04/06:19","15","04","06","19",253.646446540881,657.44595165,166758.82942871
"15/04/06:20","15","04","06","20",253.341528150134,198.82454602,50370.5143224635
"15/04/06:21","15","04","06","21",253.297096774194,62.30048461,15780.5318793383
"15/04/06:22","15","04","06","22",253.362227488152,69.60796012,17636.0278269096
"15/04/06:23","15","04","06","23",253.4058,170.00839883,43081.1143122352
"15/04/07:00","15","04","07","00",253.846018957346,119.10203638,30233.577784776
"15/04/07:01","15","04","07","01",254.526535433071,280.456576,71383.6406287017
"15/04/07:02","15","04","07","02",254.591420118343,127.774475,32530.2850451257
"15/04/07:03","15","04","07","03",254.393885350318,141.20537296,35921.7834596352
"15/04/07:04","15","04","07","04",253.696832298137,173.95964815,44133.0116833534
"15/04/07:05","15","04","07","05",254.023532110092,253.65851544,64435.232041871
"15/04/07:06","15","04","07","06",252.783368700265,463.59284674,117188.561504283
"15/04/07:07","15","04","07","07",254.170111111111,413.80282296,105176.309489835
"15/04/07:08","15","04","07","08",254.425294117647,404.86456242,103007.785371521
"15/04/07:09","15","04","07","09",254.733888888889,315.22869483,80299.4313234147
"15/04/07:10","15","04","07","10",254.776036585366,126.74593727,32291.827550948
"15/04/07:11","15","04","07","11",254.613466135458,222.07241987,56542.6285561895
"15/04/07:12","15","04","07","12",255.597306590258,441.09182081,112741.881358029
"15/04/07:13","15","04","07","13",255.363523809524,340.46021678,86941.1206738952
"15/04/07:14","15","04","07","14",255.095393258427,383.81334821,97909.0169994635
"15/04/07:15","15","04","07","15",254.211831831832,241.12627947,61297.1532068629
"15/04/07:16","15","04","07","16",254.15662601626,76.35977941,19407.3438981915
"15/04/07:17","15","04","07","17",254.161818181818,86.91984422,22091.7056430356
"15/04/07:18","15","04","07","18",253.303578431373,177.4139069,44939.5774812604
"15/04/07:19","15","04","07","19",253.863354037267,91.53875817,23238.3361734425
"15/04/07:20","15","04","07","20",254.143846153846,146.89228604,37331.7705445365
"15/04/07:21","15","04","07","21",253.778933333333,42.02988935,10666.300487361
"15/04/07:22","15","04","07","22",253.196292134831,67.35030274,17052.8469279264
"15/04/07:23","15","04","07","23",253.256776315789,121.59481653,30794.7112510977
"15/04/08:00","15","04","08","00",253.217434554974,152.44363544,38601.3862803505
"15/04/08:01","15","04","08","01",253.070590909091,302.00985135,76429.8115415112
"15/04/08:02","15","04","08","02",253.219812206573,147.32922261,37306.6780818446
"15/04/08:03","15","04","08","03",253.292095238095,189.13904938,47907.4261088018
"15/04/08:04","15","04","08","04",247.276696696697,2092.86073954,517515.690319657
"15/04/08:05","15","04","08","05",244.830585625555,1150.66002389,281716.767504903
"15/04/08:06","15","04","08","06",245.462764397906,1505.61466571,369572.337963205
"15/04/08:07","15","04","08","07",245.529389978214,453.26917789,111290.904743258
"15/04/08:08","15","04","08","08",246.428682008368,549.13487769,135322.584153973
"15/04/08:09","15","04","08","09",246.278553113553,882.37406928,217309.809087196
"15/04/08:10","15","04","08","10",244.676033653846,566.66762884,138649.987824601
"15/04/08:11","15","04","08","11",245.908089622642,636.6291189,156552.250426844
"15/04/08:12","15","04","08","12",246.156704980843,452.50331905,111386.726010243
"15/04/08:13","15","04","08","13",245.043597122302,555.13316025,136031.826469531
"15/04/08:14","15","04","08","14",244.459334341906,750.37032251,183435.029550716
"15/04/08:15","15","04","08","15",246.073722826087,337.79472058,83122.4044441184
"15/04/08:16","15","04","08","16",244.660401785714,202.51304446,49546.9228244318
"15/04/08:17","15","04","08","17",244.580056497175,90.38956805,22107.4856604243
"15/04/08:18","15","04","08","18",245.126666666667,338.20242779,82902.4337827367
"15/04/08:19","15","04","08","19",245.428703703704,254.68530125,62507.0833381748
"15/04/08:20","15","04","08","20",244.84536,95.00303509,23261.0523277037
"15/04/08:21","15","04","08","21",244.797793103448,144.39002695,35346.3599435074
"15/04/08:22","15","04","08","22",244.504303030303,125.18747582,30608.876523492
"15/04/08:23","15","04","08","23",244.236470588235,197.79682806,48309.1991789224
"15/04/09:00","15","04","09","00",243.399594202899,501.71981717,122118.39990273
"15/04/09:01","15","04","09","01",242.023572984749,657.20501223,159059.105243391
"15/04/09:02","15","04","09","02",239.948260869565,888.39653088,213169.202547211
"15/04/09:03","15","04","09","03",242.124642857143,492.18691097,119170.580037572
"15/04/09:04","15","04","09","04",242.105172413793,106.65428603,25821.5543079632
"15/04/09:05","15","04","09","05",242.012159090909,306.65086302,74213.2374465608
"15/04/09:06","15","04","09","06",243.859137168142,1213.56104686,295937.949788146
"15/04/09:07","15","04","09","07",244.62578125,312.29728904,76395.9683136671
"15/04/09:08","15","04","09","08",244.476267123288,454.84746703,111199.410849977
"15/04/09:09","15","04","09","09",244.27034965035,131.0070008,32001.1258920596
"15/04/09:10","15","04","09","10",244.231538461538,395.83688897,96675.8523729723
"15/04/09:11","15","04","09","11",244.796174863388,253.58586848,62076.8506033142
"15/04/09:12","15","04","09","12",244.718028169014,101.63296978,24871.4199615226
"15/04/09:13","15","04","09","13",243.7245,404.99224552,98706.5325432392
"15/04/09:14","15","04","09","14",242.872582417582,109.91965517,26696.4705095881
"15/04/09:15","15","04","09","15",242.590289855072,308.9390569,74945.6153609237
"15/04/09:16","15","04","09","16",242.952916666667,83.24417707,20224.415614673
"15/04/09:17","15","04","09","17",243.528831168831,65.76835967,16016.4917583264
"15/04/09:18","15","04","09","18",243.549285714286,60.84229973,14818.098640456
"15/04/09:19","15","04","09","19",243.06875,68.96197079,16762.5000374618
"15/04/09:20","15","04","09","20",242.220135135135,127.80613561,30957.2194385536
"15/04/09:21","15","04","09","21",241.306022727273,109.92032133,26524.4355570461
"15/04/09:22","15","04","09","22",241.6871875,33.05198978,7988.24245120694
"15/04/09:23","15","04","09","23",241.59,134.31404964,32448.9312525276
"15/04/10:00","15","04","10","00",239.375547550432,1621.5504477,388159.526298836
"15/04/10:01","15","04","10","01",238.712481751825,606.52931196,144786.117313198
"15/04/10:02","15","04","10","02",239.580434782609,146.24141855,35036.5826394345
"15/04/10:03","15","04","10","03",238.859482758621,267.71085439,63945.2762084638
"15/04/10:04","15","04","10","04",238.7176875,215.38159992,51415.3974629526
"15/04/10:05","15","04","10","05",238.779243027888,434.05185316,103642.572932397
"15/04/10:06","15","04","10","06",234.762604166667,3142.66051261,737779.165952075
"15/04/10:07","15","04","10","07",236.138674911661,1419.75805283,335259.785290436
"15/04/10:08","15","04","10","08",235.446182795699,145.5528322,34269.8587365929
"15/04/10:09","15","04","10","09",233.949763157895,577.39156582,135080.620072955
"15/04/10:10","15","04","10","10",234.459580645161,732.50940837,171743.848705065
"15/04/10:11","15","04","10","11",236.494933774834,431.60453433,102072.285763292
"15/04/10:12","15","04","10","12",234.97855,409.02223468,96111.4516228661
"15/04/10:13","15","04","10","13",235.816986899563,234.70679575,55347.8493786162
"15/04/10:14","15","04","10","14",234.969343434343,111.47623676,26193.4981600286
"15/04/10:15","15","04","10","15",234.756167664671,207.33225846,48672.5264293306
"15/04/10:16","15","04","10","16",234.301902654867,211.9446248,49659.028848112
"15/04/10:17","15","04","10","17",235.267007874016,99.30934737,23364.2130096612
"15/04/10:18","15","04","10","18",235.988550724638,85.75760581,20237.8131087167
"15/04/10:19","15","04","10","19",235.95027027027,137.98110008,32556.6778560652
"15/04/10:20","15","04","10","20",237.092192513369,321.28126858,76173.2803811088
"15/04/10:21","15","04","10","21",237.799206349206,320.79006551,76283.6229829879
"15/04/10:22","15","04","10","22",236.318125,68.94450111,16292.8352313756
"15/04/10:23","15","04","10","23",235.110789473684,113.84072324,26765.1823152116
"15/04/11:00","15","04","11","00",234.755333333333,25.3058611,5940.68585781753
"15/04/11:01","15","04","11","01",234.961587301587,40.48272954,9511.88639101926
"15/04/11:02","15","04","11","02",236.123894736842,86.59187881,20446.4116771978
"15/04/11:03","15","04","11","03",234.25080495356,679.04820049,159067.587567049
"15/04/11:04","15","04","11","04",234.530934579439,83.66190857,19621.3056056217
"15/04/11:05","15","04","11","05",234.3951875,196.66249396,46096.7421459718
"15/04/11:06","15","04","11","06",235.074159292035,171.64903595,40350.2528192346
"15/04/11:07","15","04","11","07",236.130440251572,123.66512617,29201.1006862883
"15/04/11:08","15","04","11","08",237.262670157068,332.99669071,79007.6839913219
"15/04/11:09","15","04","11","09",237.469712230216,112.98994918,26831.6907166813
"15/04/11:10","15","04","11","10",237.515044247788,160.87053402,38209.1720059255
"15/04/11:11","15","04","11","11",237.237957746479,473.21306581,112264.101311715
"15/04/11:12","15","04","11","12",237.103137254902,63.54665929,15067.1122797274
"15/04/11:13","15","04","11","13",236.429664804469,161.6048586,38208.1825495717
"15/04/11:14","15","04","11","14",236.446949152542,29.40423768,6952.54229159223
"15/04/11:15","15","04","11","15",235.968584070796,133.55888882,31515.7018849243
"15/04/11:16","15","04","11","16",235.798101265823,64.88039439,15298.6738065397
"15/04/11:17","15","04","11","17",236.787252747253,119.77622315,28361.4828241304
"15/04/11:18","15","04","11","18",236.836470588235,33.78219871,8000.85671118684
"15/04/11:19","15","04","11","19",237.354893617021,171.28590149,40655.5469262545
"15/04/11:20","15","04","11","20",237.427272727273,66.43512554,15773.5106702562
"15/04/11:21","15","04","11","21",237.028717948718,39.02769027,9250.68338919775
"15/04/11:22","15","04","11","22",236.488636363636,49.84225644,11787.1272587823
"15/04/11:23","15","04","11","23",236.575,18.32825292,4336.006434549
"15/04/12:00","15","04","12","00",236.670714285714,56.83631168,13451.4904826711
"15/04/12:01","15","04","12","01",236.323913043478,85.02484126,20093.4031924638
"15/04/12:02","15","04","12","02",235.18320441989,467.95679563,110055.578726327
"15/04/12:03","15","04","12","03",235.671123595506,92.34062909,21762.0198111561
"15/04/12:04","15","04","12","04",236.482,443.9207506,104979.266943389
"15/04/12:05","15","04","12","05",236.635154639175,129.80482522,30716.3848888458
"15/04/12:06","15","04","12","06",236.267011494253,72.07635406,17029.2647731579
"15/04/12:07","15","04","12","07",236.661217391304,176.14404211,41686.4634419778
"15/04/12:08","15","04","12","08",236.310888888889,125.53275438,29664.7567722084
"15/04/12:09","15","04","12","09",235.896571428571,31.36357567,7398.55996829356
"15/04/12:10","15","04","12","10",236.619428571429,169.69333965,40152.7410603603
"15/04/12:11","15","04","12","11",236.656233766234,50.83143478,12029.5759119687
"15/04/12:12","15","04","12","12",236.554054054054,151.16523498,35758.7491665527
"15/04/12:13","15","04","12","13",236.63018404908,136.24234663,32239.0515583354
"15/04/12:14","15","04","12","14",236.266956521739,51.53453109,12175.9068164092
"15/04/12:15","15","04","12","15",235.733744075829,392.13075678,92438.4514630378
"15/04/12:16","15","04","12","16",236.694273504273,90.70424557,21469.1755089444
"15/04/12:17","15","04","12","17",236.509268292683,71.3234564,16868.6584852691
"15/04/12:18","15","04","12","18",236.070491803279,171.67464256,40527.3172992913
"15/04/12:19","15","04","12","19",235.516046511628,94.34017321,22218.6246216414
"15/04/12:20","15","04","12","20",235.910377358491,144.75793197,34149.8983566774
"15/04/12:21","15","04","12","21",236.229811320755,34.91033055,8246.86079897168
"15/04/12:22","15","04","12","22",235.765074626866,61.77949139,14565.4463979732
"15/04/12:23","15","04","12","23",236.479795918367,58.1069534,13741.1204814701
"15/04/13:00","15","04","13","00",236.070138888889,114.08647282,26932.4094839608
"15/04/13:01","15","04","13","01",235.720808080808,145.48534133,34293.9222222198
"15/04/13:02","15","04","13","02",235.328194444444,195.98293337,46120.309851888
"15/04/13:03","15","04","13","03",235.565185185185,158.54042898,37346.6055120124
"15/04/13:04","15","04","13","04",235.029757281553,302.93512195,71198.7681839663
"15/04/13:05","15","04","13","05",234.23164028777,1909.85330796,447348.073032494
"15/04/13:06","15","04","13","06",234.444124293785,660.91170019,154946.864786561
"15/04/13:07","15","04","13","07",234.856935483871,153.19368125,35978.5985138679
"15/04/13:08","15","04","13","08",234.223041825095,568.74778842,133213.837035028
"15/04/13:09","15","04","13","09",233.300210772834,823.60075563,192146.229881144
"15/04/13:10","15","04","13","10",233.721005586592,184.59402168,43143.5003723228
"15/04/13:11","15","04","13","11",234.030054644809,257.85908825,60346.7765138081
"15/04/13:12","15","04","13","12",227.158587760592,3663.27491283,832144.355777268
"15/04/13:13","15","04","13","13",224.291111111111,1479.15461115,331761.231239957
"15/04/13:14","15","04","13","14",223.719004237288,717.38663257,160493.023091702
"15/04/13:15","15","04","13","15",221.446351791531,1178.80947621,261043.05796399
"15/04/13:16","15","04","13","16",222.95246882793,448.6089528,100018.473565072
"15/04/13:17","15","04","13","17",223.159260700389,395.63195513,88288.9346162603
"15/04/13:18","15","04","13","18",222.910631578947,141.3753667,31514.0722808023
"15/04/13:19","15","04","13","19",223.0218,275.13707642,61361.566029926
"15/04/13:20","15","04","13","20",223.513405797101,174.57140859,39019.0500887483
"15/04/13:21","15","04","13","21",222.544293478261,404.92705521,90114.2054119422
"15/04/13:22","15","04","13","22",222.534262295082,118.01487479,26262.3531012391
"15/04/13:23","15","04","13","23",220.801244813278,353.39087863,78029.145907162
"15/04/14:00","15","04","14","00",218.6560546875,1061.36187001,232073.199092134
"15/04/14:01","15","04","14","01",217.810177133655,1364.66351164,297237.601198145
"15/04/14:02","15","04","14","02",220.303867120954,991.10595645,218344.474932547
"15/04/14:03","15","04","14","03",221.638746594005,344.66860772,76391.9182053618
"15/04/14:04","15","04","14","04",219.968830409357,587.53951839,129240.380679525
"15/04/14:05","15","04","14","05",219.991414285714,1091.84600228,240196.74622378
"15/04/14:06","15","04","14","06",220.504425087108,688.91118265,151907.964266318
"15/04/14:07","15","04","14","07",220.301219512195,433.95404849,95600.6060946013
"15/04/14:08","15","04","14","08",220.028388625592,763.58565197,168010.520580582
"15/04/14:09","15","04","14","09",217.85,1007.43719238,219470.192359983
"15/04/14:10","15","04","14","10",216.924396632367,3076.38906955,667343.842718542
"15/04/14:11","15","04","14","11",216.391684370258,1129.28884224,244368.714712852
"15/04/14:12","15","04","14","12",214.738143712575,980.58751199,210569.542072465
"15/04/14:13","15","04","14","13",216.453696236559,929.86692071,201273.131995787
"15/04/14:14","15","04","14","14",216.980204081633,555.59641122,120553.422693538
"15/04/14:15","15","04","14","15",214.628857566766,712.30005887,152880.147880008
"15/04/14:16","15","04","14","16",214.735858208955,1123.65267591,241288.521690323
"15/04/14:17","15","04","14","17",215.793753753754,272.0178825,58699.7599528225
"15/04/14:18","15","04","14","18",217.591863905325,616.11413932,134061.423953064
"15/04/14:19","15","04","14","19",220.454282700422,619.09261888,136481.619220316
"15/04/14:20","15","04","14","20",220.091270358306,310.02031955,68232.7659666475
"15/04/14:21","15","04","14","21",220.282989130435,166.06158334,36580.541957868
"15/04/14:22","15","04","14","22",220.614162895928,544.84499815,120200.523174895
"15/04/14:23","15","04","14","23",219.939142857143,258.83793479,56928.5935166256
"15/04/15:00","15","04","15","00",219.702462311558,160.75792523,35318.9120091283
"15/04/15:01","15","04","15","01",220.743719806763,731.76899841,161533.410748293
"15/04/15:02","15","04","15","02",219.136975138122,1035.22966546,226857.097462154
"15/04/15:03","15","04","15","03",219.754307692308,300.06559814,65940.7077815339
"15/04/15:04","15","04","15","04",220.113404825737,473.88583431,104308.624488659
"15/04/15:05","15","04","15","05",220.860990566038,285.98463433,63162.8496247899
"15/04/15:06","15","04","15","06",221.036387283237,343.92443076,76019.8136736342
"15/04/15:07","15","04","15","07",221.278511326861,438.49637126,97029.8242546433
"15/04/15:08","15","04","15","08",220.75276119403,100.92366128,22279.176897371
"15/04/15:09","15","04","15","09",219.41802919708,602.14560414,132121.601750084
"15/04/15:10","15","04","15","10",220.254717948718,270.7527085,59634.5614445189
"15/04/15:11","15","04","15","11",219.547516556291,409.71690897,89952.3298554836
"15/04/15:12","15","04","15","12",219.412644230769,131.91378016,28943.551315382
"15/04/15:13","15","04","15","13",218.896380368098,367.23834595,80387.1446608224
"15/04/15:14","15","04","15","14",219.675882352941,142.51384091,31306.8537494109
