"Height","Relayed.By","Tx.Count","Stripped.Size.B.","Size.B.","Weight","Avg.Fee.Per.Tx","Reward","Time","Block.Version","coinsMined","transactionFee","Year","month","day","hour","minute","difficulty","average_time_seconds","average_hashrate","bitstampPrice","bitstampVolBTC","bitstampVolUSD","coinbasePrice","coinbaseVolBTC","coinbaseVolUSD","bitfinexPrice","bitfinexVolBTC","bitfinexVolUTC","bitfinexVolUSD"
502505,"AntPool",2356,967696,1089341,3992429,0.00143696,"12.5 + 5.73694536 BTC","2018/01/04 08:41","","12.5 ",5.73694536,"2018","01","04","08","41",2.22785e+12,520,1.59463e+19,14597.8615977085,766.08318571,11183176.3173262,14608.8311512346,965.09530416,14098914.3433228,0,0,0,0
502506,"F2Pool",2406,977987,1064252,3998213,0.00119562,"12.5 + 4.78033508 BTC","2018/01/04 08:45","","12.5 ",4.78033508,"2018","01","04","08","45",2.22785e+12,520,1.59463e+19,14597.8615977085,766.08318571,11183176.3173262,14608.8311512346,965.09530416,14098914.3433228,0,0,0,0
502507,"BitClub",2625,979588,1054159,3992923,0.00123605,"12.5 + 4.93545875 BTC","2018/01/04 08:55","NYA","12.5 ",4.93545875,"2018","01","04","08","55",2.22785e+12,520,1.59463e+19,14597.8615977085,766.08318571,11183176.3173262,14608.8311512346,965.09530416,14098914.3433228,0,0,0,0
502508,"F2Pool",1591,965436,1102032,3998340,0.00108721,"12.5 + 4.34705137 BTC","2018/01/04 08:56","","12.5 ",4.34705137,"2018","01","04","08","56",2.22785e+12,520,1.59463e+19,14597.8615977085,766.08318571,11183176.3173262,14608.8311512346,965.09530416,14098914.3433228,0,0,0,0
502509,"ViaBTC",2238,979736,1053565,3992773,0.00117537,"12.5 + 4.69298016 BTC","2018/01/04 09:01","","12.5 ",4.69298016,"2018","01","04","09","01",2.22785e+12,520,1.59463e+19,14525.309974887,652.01527623,9470723.99560232,14580.844654498,731.98311326,10672932.0641599,0,0,0,0
502510,"F2Pool",2747,972128,1081328,3997712,0.00110432,"12.5 + 4.41477303 BTC","2018/01/04 09:04","","12.5 ",4.41477303,"2018","01","04","09","04",2.22785e+12,520,1.59463e+19,14525.309974887,652.01527623,9470723.99560232,14580.844654498,731.98311326,10672932.0641599,0,0,0,0
502511,"BTC.TOP",2773,986081,1034538,3992781,0.00113582,"12.5 + 4.53509684 BTC","2018/01/04 09:10","","12.5 ",4.53509684,"2018","01","04","09","10",2.22785e+12,520,1.59463e+19,14525.309974887,652.01527623,9470723.99560232,14580.844654498,731.98311326,10672932.0641599,0,0,0,0
502512,"BTC.TOP",2267,970127,1082518,3992899,0.00142951,"12.5 + 5.70789064 BTC","2018/01/04 09:35","","12.5 ",5.70789064,"2018","01","04","09","35",2.22785e+12,520,1.59463e+19,14525.309974887,652.01527623,9470723.99560232,14580.844654498,731.98311326,10672932.0641599,0,0,0,0
502514,"AntPool",2493,957286,1120942,3992800,0.00102721,"12.5 + 4.10145209 BTC","2018/01/04 09:42","","12.5 ",4.10145209,"2018","01","04","09","42",2.22785e+12,520,1.59463e+19,14525.309974887,652.01527623,9470723.99560232,14580.844654498,731.98311326,10672932.0641599,0,0,0,0
502513,"AntPool",2423,975801,1065799,3993202,0.00124529,"12.5 + 4.97268577 BTC","2018/01/04 09:42","","12.5 ",4.97268577,"2018","01","04","09","42",2.22785e+12,520,1.59463e+19,14525.309974887,652.01527623,9470723.99560232,14580.844654498,731.98311326,10672932.0641599,0,0,0,0
502515,"unknown",1932,976743,1062826,3993055,0.00153905,"12.5 + 6.14550551 BTC","2018/01/04 10:29","","12.5 ",6.14550551,"2018","01","04","10","29",2.22785e+12,520,1.59463e+19,14658.9742166855,471.035017,6904890.16935904,14696.7116926292,718.47467951,10559215.2232126,0,0,0,0
502516,"unknown",2184,956418,1123480,3992734,0.00124773,"12.5 + 4.98187169 BTC","2018/01/04 10:36","","12.5 ",4.98187169,"2018","01","04","10","36",2.22785e+12,520,1.59463e+19,14658.9742166855,471.035017,6904890.16935904,14696.7116926292,718.47467951,10559215.2232126,0,0,0,0
502517,"BW.COM",2471,998127,998163,3992544,0.00113426,"12.5 + 4.52857618 BTC","2018/01/04 10:37","NYA","12.5 ",4.52857618,"2018","01","04","10","37",2.22785e+12,520,1.59463e+19,14658.9742166855,471.035017,6904890.16935904,14696.7116926292,718.47467951,10559215.2232126,0,0,0,0
502518,"Bitcoin.com",2264,965527,1096267,3992848,0.00132856,"12.5 + 5.30474942 BTC","2018/01/04 10:53","","12.5 ",5.30474942,"2018","01","04","10","53",2.22785e+12,520,1.59463e+19,14658.9742166855,471.035017,6904890.16935904,14696.7116926292,718.47467951,10559215.2232126,0,0,0,0
502519,"AntPool",2606,939168,1175256,3992760,0.00114328,"12.5 + 4.56484725 BTC","2018/01/04 10:55","","12.5 ",4.56484725,"2018","01","04","10","55",2.22785e+12,520,1.59463e+19,14658.9742166855,471.035017,6904890.16935904,14696.7116926292,718.47467951,10559215.2232126,0,0,0,0
502520,"BTPOOL",3175,968843,1086321,3992850,0.00108255,"12.5 + 4.32245402 BTC","2018/01/04 10:59","","12.5 ",4.32245402,"2018","01","04","10","59",2.22785e+12,520,1.59463e+19,14658.9742166855,471.035017,6904890.16935904,14696.7116926292,718.47467951,10559215.2232126,0,0,0,0
502521,"BTC.TOP",2513,978554,1057530,3993192,0.00127685,"12.5 + 5.09869042 BTC","2018/01/04 11:11","","12.5 ",5.09869042,"2018","01","04","11","11",2.22785e+12,520,1.59463e+19,14856.3474778887,855.384054,12707882.7332691,14842.8440072033,852.93164048,12659931.2884526,0,0,0,0
502522,"AntPool",2563,982224,1045853,3992525,0.00117355,"12.5 + 4.68543737 BTC","2018/01/04 11:17","","12.5 ",4.68543737,"2018","01","04","11","17",2.22785e+12,520,1.59463e+19,14856.3474778887,855.384054,12707882.7332691,14842.8440072033,852.93164048,12659931.2884526,0,0,0,0
502523,"AntPool",2575,972689,1075021,3993088,0.00107548,"12.5 + 4.29447584 BTC","2018/01/04 11:21","","12.5 ",4.29447584,"2018","01","04","11","21",2.22785e+12,520,1.59463e+19,14856.3474778887,855.384054,12707882.7332691,14842.8440072033,852.93164048,12659931.2884526,0,0,0,0
502524,"AntPool",2540,984642,1039220,3993146,0.00097499,"12.5 + 3.89327848 BTC","2018/01/04 11:24","","12.5 ",3.89327848,"2018","01","04","11","24",2.22785e+12,520,1.59463e+19,14856.3474778887,855.384054,12707882.7332691,14842.8440072033,852.93164048,12659931.2884526,0,0,0,0
502526,"BTC.TOP",2390,993571,1012516,3993229,0.00086665,"12.5 + 3.46071731 BTC","2018/01/04 11:26","","12.5 ",3.46071731,"2018","01","04","11","26",2.22785e+12,520,1.59463e+19,14856.3474778887,855.384054,12707882.7332691,14842.8440072033,852.93164048,12659931.2884526,0,0,0,0
502525,"ViaBTC",2859,990663,1020861,3992850,0.00095505,"12.5 + 3.81335719 BTC","2018/01/04 11:26","","12.5 ",3.81335719,"2018","01","04","11","26",2.22785e+12,520,1.59463e+19,14856.3474778887,855.384054,12707882.7332691,14842.8440072033,852.93164048,12659931.2884526,0,0,0,0
502527,"BTC.com",2723,977785,1059412,3992767,0.00131188,"12.5 + 5.23801573 BTC","2018/01/04 11:38","","12.5 ",5.23801573,"2018","01","04","11","38",2.22785e+12,520,1.59463e+19,14856.3474778887,855.384054,12707882.7332691,14842.8440072033,852.93164048,12659931.2884526,0,0,0,0
502528,"AntPool",2447,971623,1077813,3992682,0.00136691,"12.5 + 5.45764157 BTC","2018/01/04 12:01","","12.5 ",5.45764157,"2018","01","04","12","01",2.22785e+12,520,1.59463e+19,14926.2553468134,1018.08315598,15196169.1504471,14889.350746984,793.70872109,11817807.5392491,0,0,0,0
502529,"ViaBTC",2902,961298,1108893,3992787,0.00118872,"12.5 + 4.74630455 BTC","2018/01/04 12:06","","12.5 ",4.74630455,"2018","01","04","12","06",2.22785e+12,520,1.59463e+19,14926.2553468134,1018.08315598,15196169.1504471,14889.350746984,793.70872109,11817807.5392491,0,0,0,0
502530,"BTC.TOP",2752,979196,1055229,3992817,0.00127737,"12.5 + 5.10028469 BTC","2018/01/04 12:18","","12.5 ",5.10028469,"2018","01","04","12","18",2.22785e+12,520,1.59463e+19,14926.2553468134,1018.08315598,15196169.1504471,14889.350746984,793.70872109,11817807.5392491,0,0,0,0
502532,"F2Pool",2440,968313,1093426,3998365,0.00102396,"12.5 + 4.09417692 BTC","2018/01/04 12:29","","12.5 ",4.09417692,"2018","01","04","12","29",2.22785e+12,520,1.59463e+19,14926.2553468134,1018.08315598,15196169.1504471,14889.350746984,793.70872109,11817807.5392491,0,0,0,0
502531,"GBMiners",2626,976142,1064754,3993180,0.00123321,"12.5 + 4.92441458 BTC","2018/01/04 12:29","","12.5 ",4.92441458,"2018","01","04","12","29",2.22785e+12,520,1.59463e+19,14926.2553468134,1018.08315598,15196169.1504471,14889.350746984,793.70872109,11817807.5392491,0,0,0,0
502533,"BTC.TOP",2190,969868,1083370,3992974,0.00095643,"12.5 + 3.81901757 BTC","2018/01/04 12:31","","12.5 ",3.81901757,"2018","01","04","12","31",2.22785e+12,520,1.59463e+19,14926.2553468134,1018.08315598,15196169.1504471,14889.350746984,793.70872109,11817807.5392491,0,0,0,0
502534,"BitClub",2410,980793,1050335,3992714,0.0009407,"12.5 + 3.75593521 BTC","2018/01/04 12:33","NYA","12.5 ",3.75593521,"2018","01","04","12","33",2.22785e+12,520,1.59463e+19,14926.2553468134,1018.08315598,15196169.1504471,14889.350746984,793.70872109,11817807.5392491,0,0,0,0
502535,"BTC.TOP",2379,972383,1076046,3993195,0.0010202,"12.5 + 4.07385236 BTC","2018/01/04 12:38","","12.5 ",4.07385236,"2018","01","04","12","38",2.22785e+12,520,1.59463e+19,14926.2553468134,1018.08315598,15196169.1504471,14889.350746984,793.70872109,11817807.5392491,0,0,0,0
502536,"AntPool",2423,979849,1053580,3993127,0.00136549,"12.5 + 5.45255686 BTC","2018/01/04 12:56","","12.5 ",5.45255686,"2018","01","04","12","56",2.22785e+12,520,1.59463e+19,14926.2553468134,1018.08315598,15196169.1504471,14889.350746984,793.70872109,11817807.5392491,0,0,0,0
502537,"BTC.TOP",2541,954994,1128381,3993363,0.00102114,"12.5 + 4.07780163 BTC","2018/01/04 12:57","","12.5 ",4.07780163,"2018","01","04","12","57",2.22785e+12,520,1.59463e+19,14926.2553468134,1018.08315598,15196169.1504471,14889.350746984,793.70872109,11817807.5392491,0,0,0,0
502538,"SlushPool",2573,984504,1039588,3993100,0.00117182,"12.5 + 4.67919463 BTC","2018/01/04 13:04","","12.5 ",4.67919463,"2018","01","04","13","04",2.22785e+12,520,1.59463e+19,15014.3346556992,1037.1300957,15571818.3383371,14994.4069203944,1077.26152145,16152897.6123045,0,0,0,0
502539,"AntPool",2233,971921,1077247,3993010,0.00092921,"12.5 + 3.71034993 BTC","2018/01/04 13:07","","12.5 ",3.71034993,"2018","01","04","13","07",2.22785e+12,520,1.59463e+19,15014.3346556992,1037.1300957,15571818.3383371,14994.4069203944,1077.26152145,16152897.6123045,0,0,0,0
502540,"BTC.com",2448,987198,1031170,3992764,0.00126583,"12.5 + 5.05417659 BTC","2018/01/04 13:13","","12.5 ",5.05417659,"2018","01","04","13","13",2.22785e+12,520,1.59463e+19,15014.3346556992,1037.1300957,15571818.3383371,14994.4069203944,1077.26152145,16152897.6123045,0,0,0,0
502541,"BTC.com",1639,973496,1072550,3993038,0.00086291,"12.5 + 3.44564478 BTC","2018/01/04 13:14","","12.5 ",3.44564478,"2018","01","04","13","14",2.22785e+12,520,1.59463e+19,15014.3346556992,1037.1300957,15571818.3383371,14994.4069203944,1077.26152145,16152897.6123045,0,0,0,0
502542,"BTCC",2692,985694,1036183,3993265,0.00105438,"12.5 + 4.21042710 BTC","2018/01/04 13:19","","12.5 ",4.2104271,"2018","01","04","13","19",2.22785e+12,520,1.59463e+19,15014.3346556992,1037.1300957,15571818.3383371,14994.4069203944,1077.26152145,16152897.6123045,0,0,0,0
502543,"AntPool",2414,986631,1032875,3992768,0.00095475,"12.5 + 3.81210204 BTC","2018/01/04 13:23","","12.5 ",3.81210204,"2018","01","04","13","23",2.22785e+12,520,1.59463e+19,15014.3346556992,1037.1300957,15571818.3383371,14994.4069203944,1077.26152145,16152897.6123045,0,0,0,0
502544,"BTC.com",2473,974104,1070705,3993017,0.00128356,"12.5 + 5.12529200 BTC","2018/01/04 13:34","","12.5 ",5.125292,"2018","01","04","13","34",2.22785e+12,520,1.59463e+19,15014.3346556992,1037.1300957,15571818.3383371,14994.4069203944,1077.26152145,16152897.6123045,0,0,0,0
502545,"BTC.com",2497,973340,1073145,3993165,0.0013984,"12.5 + 5.58405472 BTC","2018/01/04 13:55","","12.5 ",5.58405472,"2018","01","04","13","55",2.22785e+12,520,1.59463e+19,15014.3346556992,1037.1300957,15571818.3383371,14994.4069203944,1077.26152145,16152897.6123045,0,0,0,0
502546,"BTC.com",2835,966611,1093262,3993095,0.00125424,"12.5 + 5.00830601 BTC","2018/01/04 14:04","","12.5 ",5.00830601,"2018","01","04","14","04",2.22785e+12,520,1.59463e+19,14951.0650537304,614.34796275,9185156.35670201,14957.0493865435,671.22064721,10039480.3695877,0,0,0,0
502547,"BTC.TOP",2181,978429,1057833,3993120,0.00111282,"12.5 + 4.44363588 BTC","2018/01/04 14:07","","12.5 ",4.44363588,"2018","01","04","14","07",2.22785e+12,520,1.59463e+19,14951.0650537304,614.34796275,9185156.35670201,14957.0493865435,671.22064721,10039480.3695877,0,0,0,0
502548,"BTC.com",2335,986941,1031906,3992729,0.00105865,"12.5 + 4.22690703 BTC","2018/01/04 14:10","","12.5 ",4.22690703,"2018","01","04","14","10",2.22785e+12,520,1.59463e+19,14951.0650537304,614.34796275,9185156.35670201,14957.0493865435,671.22064721,10039480.3695877,0,0,0,0
502549,"58COIN",2461,973240,1073192,3992912,0.0012671,"12.5 + 5.05942671 BTC","2018/01/04 14:23","","12.5 ",5.05942671,"2018","01","04","14","23",2.22785e+12,520,1.59463e+19,14951.0650537304,614.34796275,9185156.35670201,14957.0493865435,671.22064721,10039480.3695877,0,0,0,0
502550,"ViaBTC",2375,980175,1052665,3993190,0.00104203,"12.5 + 4.16102369 BTC","2018/01/04 14:27","","12.5 ",4.16102369,"2018","01","04","14","27",2.22785e+12,520,1.59463e+19,14951.0650537304,614.34796275,9185156.35670201,14957.0493865435,671.22064721,10039480.3695877,0,0,0,0
502551,"SlushPool",2348,982878,1044139,3992773,0.00095609,"12.5 + 3.81744713 BTC","2018/01/04 14:31","","12.5 ",3.81744713,"2018","01","04","14","31",2.22785e+12,520,1.59463e+19,14951.0650537304,614.34796275,9185156.35670201,14957.0493865435,671.22064721,10039480.3695877,0,0,0,0
502552,"AntPool",2749,987082,1031300,3992546,0.00104444,"12.5 + 4.16998988 BTC","2018/01/04 14:35","","12.5 ",4.16998988,"2018","01","04","14","35",2.22785e+12,520,1.59463e+19,14951.0650537304,614.34796275,9185156.35670201,14957.0493865435,671.22064721,10039480.3695877,0,0,0,0
502553,"SlushPool",1537,985953,1035135,3992994,0.00100269,"12.5 + 4.00373820 BTC","2018/01/04 14:39","","12.5 ",4.0037382,"2018","01","04","14","39",2.22785e+12,520,1.59463e+19,14951.0650537304,614.34796275,9185156.35670201,14957.0493865435,671.22064721,10039480.3695877,0,0,0,0
502554,"AntPool",2414,974060,1070781,3992961,0.0014168,"12.5 + 5.65723264 BTC","2018/01/04 15:00","","12.5 ",5.65723264,"2018","01","04","15","00",2.22785e+12,520,1.59463e+19,14956.930305627,620.38237548,9279015.95289366,14952.7605407934,572.48195524,8560185.59062893,0,0,0,0
502555,"AntPool",2152,968835,1086625,3993130,0.00162266,"12.5 + 6.47947257 BTC","2018/01/04 15:36","","12.5 ",6.47947257,"2018","01","04","15","36",2.22785e+12,520,1.59463e+19,14956.930305627,620.38237548,9279015.95289366,14952.7605407934,572.48195524,8560185.59062893,0,0,0,0
502556,"BTCC",2587,963682,1102240,3993286,0.00122536,"12.5 + 4.89319939 BTC","2018/01/04 15:41","","12.5 ",4.89319939,"2018","01","04","15","41",2.22785e+12,520,1.59463e+19,14956.930305627,620.38237548,9279015.95289366,14952.7605407934,572.48195524,8560185.59062893,0,0,0,0
502557,"BTC.com",2839,947442,1150556,3992882,0.00121658,"12.5 + 4.85767281 BTC","2018/01/04 15:48","","12.5 ",4.85767281,"2018","01","04","15","48",2.22785e+12,520,1.59463e+19,14956.930305627,620.38237548,9279015.95289366,14952.7605407934,572.48195524,8560185.59062893,0,0,0,0
502558,"AntPool",2509,966724,1092857,3993029,0.00120142,"12.5 + 4.79730209 BTC","2018/01/04 15:54","","12.5 ",4.79730209,"2018","01","04","15","54",2.22785e+12,520,1.59463e+19,14956.930305627,620.38237548,9279015.95289366,14952.7605407934,572.48195524,8560185.59062893,0,0,0,0
502559,"BTC.com",1934,965428,1096335,3992619,0.00105536,"12.5 + 4.21366862 BTC","2018/01/04 15:55","","12.5 ",4.21366862,"2018","01","04","15","55",2.22785e+12,520,1.59463e+19,14956.930305627,620.38237548,9279015.95289366,14952.7605407934,572.48195524,8560185.59062893,0,0,0,0
502560,"BTC.com",2711,984936,1037933,3992741,0.00105468,"12.5 + 4.21106138 BTC","2018/01/04 15:58","","12.5 ",4.21106138,"2018","01","04","15","58",2.22785e+12,520,1.59463e+19,14956.930305627,620.38237548,9279015.95289366,14952.7605407934,572.48195524,8560185.59062893,0,0,0,0
502561,"ViaBTC",2120,985426,1036735,3993013,0.00112064,"12.5 + 4.47471981 BTC","2018/01/04 16:03","","12.5 ",4.47471981,"2018","01","04","16","03",2.22785e+12,520,1.59463e+19,15061.1631787859,455.85372876,6865687.39451235,15052.5135617164,839.56134879,12637508.5885544,0,0,0,0
502562,"ViaBTC",2499,987813,1029708,3993147,0.00106497,"12.5 + 4.25256508 BTC","2018/01/04 16:08","","12.5 ",4.25256508,"2018","01","04","16","08",2.22785e+12,520,1.59463e+19,15061.1631787859,455.85372876,6865687.39451235,15052.5135617164,839.56134879,12637508.5885544,0,0,0,0
502564,"ViaBTC",2065,987445,1030613,3992948,0.00081828,"12.5 + 3.26735067 BTC","2018/01/04 16:17","","12.5 ",3.26735067,"2018","01","04","16","17",2.22785e+12,520,1.59463e+19,15061.1631787859,455.85372876,6865687.39451235,15052.5135617164,839.56134879,12637508.5885544,0,0,0,0
502563,"AntPool",2254,973493,1072502,3992981,0.00117144,"12.5 + 4.67753875 BTC","2018/01/04 16:17","","12.5 ",4.67753875,"2018","01","04","16","17",2.22785e+12,520,1.59463e+19,15061.1631787859,455.85372876,6865687.39451235,15052.5135617164,839.56134879,12637508.5885544,0,0,0,0
502565,"BTC.com",2498,964878,1098465,3993099,0.00137099,"12.5 + 5.47449448 BTC","2018/01/04 16:36","","12.5 ",5.47449448,"2018","01","04","16","36",2.22785e+12,520,1.59463e+19,15061.1631787859,455.85372876,6865687.39451235,15052.5135617164,839.56134879,12637508.5885544,0,0,0,0
502566,"BTC.com",2425,974382,1070045,3993191,0.00127476,"12.5 + 5.09035300 BTC","2018/01/04 16:49","","12.5 ",5.090353,"2018","01","04","16","49",2.22785e+12,520,1.59463e+19,15061.1631787859,455.85372876,6865687.39451235,15052.5135617164,839.56134879,12637508.5885544,0,0,0,0
502567,"BTC.TOP",2483,974377,1070126,3993257,0.00125162,"12.5 + 4.99803978 BTC","2018/01/04 16:57","","12.5 ",4.99803978,"2018","01","04","16","57",2.22785e+12,520,1.59463e+19,15061.1631787859,455.85372876,6865687.39451235,15052.5135617164,839.56134879,12637508.5885544,0,0,0,0
502568,"unknown",2495,967155,1091745,3993210,0.00119494,"12.5 + 4.77163911 BTC","2018/01/04 17:04","","12.5 ",4.77163911,"2018","01","04","17","04",2.22785e+12,520,1.59463e+19,15019.4512030651,317.9065312,4774781.6324941,15054.0517773373,547.11952153,8236365.60550463,0,0,0,0
502569,"AntPool",1844,986129,1034346,3992733,0.00134377,"12.5 + 5.36530843 BTC","2018/01/04 17:17","","12.5 ",5.36530843,"2018","01","04","17","17",2.22785e+12,520,1.59463e+19,15019.4512030651,317.9065312,4774781.6324941,15054.0517773373,547.11952153,8236365.60550463,0,0,0,0
502570,"unknown",2507,959873,1113362,3992981,0.00104805,"12.5 + 4.18484520 BTC","2018/01/04 17:19","","12.5 ",4.1848452,"2018","01","04","17","19",2.22785e+12,520,1.59463e+19,15019.4512030651,317.9065312,4774781.6324941,15054.0517773373,547.11952153,8236365.60550463,0,0,0,0
502571,"AntPool",2440,962985,1103968,3992923,0.00110094,"12.5 + 4.39595922 BTC","2018/01/04 17:25","","12.5 ",4.39595922,"2018","01","04","17","25",2.22785e+12,520,1.59463e+19,15019.4512030651,317.9065312,4774781.6324941,15054.0517773373,547.11952153,8236365.60550463,0,0,0,0
502572,"BTC.TOP",2147,973099,1073967,3993264,0.00117903,"12.5 + 4.70816083 BTC","2018/01/04 17:33","","12.5 ",4.70816083,"2018","01","04","17","33",2.22785e+12,520,1.59463e+19,15019.4512030651,317.9065312,4774781.6324941,15054.0517773373,547.11952153,8236365.60550463,0,0,0,0
502573,"AntPool",2714,971241,1079461,3993184,0.00105006,"12.5 + 4.19307467 BTC","2018/01/04 17:40","","12.5 ",4.19307467,"2018","01","04","17","40",2.22785e+12,520,1.59463e+19,15019.4512030651,317.9065312,4774781.6324941,15054.0517773373,547.11952153,8236365.60550463,0,0,0,0
502574,"58COIN",2387,968012,1088495,3992531,0.00135911,"12.5 + 5.42630592 BTC","2018/01/04 17:59","","12.5 ",5.42630592,"2018","01","04","17","59",2.22785e+12,520,1.59463e+19,15019.4512030651,317.9065312,4774781.6324941,15054.0517773373,547.11952153,8236365.60550463,0,0,0,0
502575,"F2Pool",2180,975853,1070703,3998262,0.00143474,"12.5 + 5.73648605 BTC","2018/01/04 18:22","","12.5 ",5.73648605,"2018","01","04","18","22",2.22785e+12,520,1.59463e+19,15079.6344636678,358.42879167,5404975.15963775,15067.0897580872,433.19511211,6526989.63692602,0,0,0,0
502576,"BitClub",2389,968363,1088128,3993217,0.00129519,"12.5 + 5.17199160 BTC","2018/01/04 18:33","NYA","12.5 ",5.1719916,"2018","01","04","18","33",2.22785e+12,520,1.59463e+19,15079.6344636678,358.42879167,5404975.15963775,15067.0897580872,433.19511211,6526989.63692602,0,0,0,0
502577,"BTC.TOP",2742,972875,1074490,3993115,0.00101551,"12.5 + 4.05503651 BTC","2018/01/04 18:34","","12.5 ",4.05503651,"2018","01","04","18","34",2.22785e+12,520,1.59463e+19,15079.6344636678,358.42879167,5404975.15963775,15067.0897580872,433.19511211,6526989.63692602,0,0,0,0
502578,"AntPool",2761,967791,1089352,3992725,0.00123877,"12.5 + 4.94604915 BTC","2018/01/04 18:44","","12.5 ",4.94604915,"2018","01","04","18","44",2.22785e+12,520,1.59463e+19,15079.6344636678,358.42879167,5404975.15963775,15067.0897580872,433.19511211,6526989.63692602,0,0,0,0
502579,"BTPOOL",2247,955047,1127999,3993140,0.00093271,"12.5 + 3.72443394 BTC","2018/01/04 18:46","","12.5 ",3.72443394,"2018","01","04","18","46",2.22785e+12,520,1.59463e+19,15079.6344636678,358.42879167,5404975.15963775,15067.0897580872,433.19511211,6526989.63692602,0,0,0,0
502580,"BitClub",2206,976952,1062337,3993193,0.0013804,"12.5 + 5.51222354 BTC","2018/01/04 19:06","NYA","12.5 ",5.51222354,"2018","01","04","19","06",2.22785e+12,520,1.59463e+19,15150.3733980227,589.12416407,8925451.06345849,15130.6522721976,528.58961156,7997905.60721037,0,0,0,0
502581,"SlushPool",2617,977402,1060651,3992857,0.00131746,"12.5 + 5.26043437 BTC","2018/01/04 19:23","","12.5 ",5.26043437,"2018","01","04","19","23",2.22785e+12,520,1.59463e+19,15150.3733980227,589.12416407,8925451.06345849,15130.6522721976,528.58961156,7997905.60721037,0,0,0,0
502582,"AntPool",3371,985990,1034992,3992962,0.00127543,"12.5 + 5.09273827 BTC","2018/01/04 19:32","","12.5 ",5.09273827,"2018","01","04","19","32",2.22785e+12,520,1.59463e+19,15150.3733980227,589.12416407,8925451.06345849,15130.6522721976,528.58961156,7997905.60721037,0,0,0,0
502583,"SlushPool",2742,953450,1132586,3992936,0.00115721,"12.5 + 4.62066426 BTC","2018/01/04 19:36","","12.5 ",4.62066426,"2018","01","04","19","36",2.22785e+12,520,1.59463e+19,15150.3733980227,589.12416407,8925451.06345849,15130.6522721976,528.58961156,7997905.60721037,0,0,0,0
502584,"SlushPool",3250,985613,1036277,3993116,0.00115222,"12.5 + 4.60094719 BTC","2018/01/04 19:42","","12.5 ",4.60094719,"2018","01","04","19","42",2.22785e+12,520,1.59463e+19,15150.3733980227,589.12416407,8925451.06345849,15130.6522721976,528.58961156,7997905.60721037,0,0,0,0
502585,"BTC.com",3247,983385,1042959,3993114,0.00123914,"12.5 + 4.94802115 BTC","2018/01/04 19:51","","12.5 ",4.94802115,"2018","01","04","19","51",2.22785e+12,520,1.59463e+19,15150.3733980227,589.12416407,8925451.06345849,15130.6522721976,528.58961156,7997905.60721037,0,0,0,0
502586,"ViaBTC",2323,966685,1093109,3993164,0.00091356,"12.5 + 3.64799809 BTC","2018/01/04 19:52","","12.5 ",3.64799809,"2018","01","04","19","52",2.22785e+12,520,1.59463e+19,15150.3733980227,589.12416407,8925451.06345849,15130.6522721976,528.58961156,7997905.60721037,0,0,0,0
502587,"BTCC",2163,966044,1094793,3992925,0.00082229,"12.5 + 3.28333276 BTC","2018/01/04 19:53","","12.5 ",3.28333276,"2018","01","04","19","53",2.22785e+12,520,1.59463e+19,15150.3733980227,589.12416407,8925451.06345849,15130.6522721976,528.58961156,7997905.60721037,0,0,0,0
502588,"BitClub",2572,984917,1037691,3992442,0.00132086,"12.5 + 5.27345262 BTC","2018/01/04 20:05","NYA","12.5 ",5.27345262,"2018","01","04","20","05",2.22785e+12,520,1.59463e+19,15007.0344438827,331.5257573,4975218.4588354,15015.7707084112,562.59346015,8447774.39966408,0,0,0,0
502589,"AntPool",3201,983838,1040839,3992353,0.00128417,"12.5 + 5.12684149 BTC","2018/01/04 20:18","","12.5 ",5.12684149,"2018","01","04","20","18",2.22785e+12,520,1.59463e+19,15007.0344438827,331.5257573,4975218.4588354,15015.7707084112,562.59346015,8447774.39966408,0,0,0,0
502590,"BTC.TOP",3057,973704,1072256,3993368,0.00111532,"12.5 + 4.45386936 BTC","2018/01/04 20:20","","12.5 ",4.45386936,"2018","01","04","20","20",2.22785e+12,520,1.59463e+19,15007.0344438827,331.5257573,4975218.4588354,15015.7707084112,562.59346015,8447774.39966408,0,0,0,0
502591,"AntPool",2998,979604,1054209,3993021,0.00120623,"12.5 + 4.81648923 BTC","2018/01/04 20:27","","12.5 ",4.81648923,"2018","01","04","20","27",2.22785e+12,520,1.59463e+19,15007.0344438827,331.5257573,4975218.4588354,15015.7707084112,562.59346015,8447774.39966408,0,0,0,0
502592,"ViaBTC",2044,986018,1035120,3993174,0.00086574,"12.5 + 3.45706307 BTC","2018/01/04 20:28","","12.5 ",3.45706307,"2018","01","04","20","28",2.22785e+12,520,1.59463e+19,15007.0344438827,331.5257573,4975218.4588354,15015.7707084112,562.59346015,8447774.39966408,0,0,0,0
502593,"F2Pool",2880,982602,1050542,3998348,0.00120564,"12.5 + 4.82058713 BTC","2018/01/04 20:36","","12.5 ",4.82058713,"2018","01","04","20","36",2.22785e+12,520,1.59463e+19,15007.0344438827,331.5257573,4975218.4588354,15015.7707084112,562.59346015,8447774.39966408,0,0,0,0
502594,"AntPool",2580,986041,1034689,3992812,0.00084029,"12.5 + 3.35511711 BTC","2018/01/04 20:38","","12.5 ",3.35511711,"2018","01","04","20","38",2.22785e+12,520,1.59463e+19,15007.0344438827,331.5257573,4975218.4588354,15015.7707084112,562.59346015,8447774.39966408,0,0,0,0
